# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20231218
# Data de termino: 20231231
Cidade;Data;Usuarios;Novos usuarios;Sessoes engajadas;Taxa de engajamento;Sessoes engajadas por usuario;Tempo medio de engajamento;Contagem de eventos;Conversoes;Receita total
(not set);20231226;6;5;4;0.6666666666666666;0.6666666666666666;17;36;0;0
(not set);20231228;6;6;3;0.5;0.5;31.166666666666668;38;0;0
(not set);20231229;6;6;4;0.5;0.6666666666666666;42.833333333333336;46;0;0
Belem;20231222;6;6;4;0.6666666666666666;0.6666666666666666;9.833333333333334;25;0;0
Brasilia;20231219;6;1;7;0.7777777777777778;1.1666666666666667;69;131;0;0
Goiania;20231222;6;5;3;0.42857142857142855;0.5;6;30;0;0
Sao Paulo;20231221;6;5;4;0.6666666666666666;0.6666666666666666;51.333333333333336;159;0;0
Sao Paulo;20231231;6;5;4;0.5714285714285714;0.6666666666666666;47.833333333333336;23;0;0
Belo Horizonte;20231222;5;5;5;0.8333333333333334;1;18;53;0;0
Brasilia;20231222;5;5;2;0.4;0.4;43.4;35;0;0
Brasilia;20231226;5;2;3;0.5;0.6;11.2;40;0;0
Natal;20231222;5;5;5;1;1;21.8;34;0;0
Niteroi;20231225;5;2;5;0.7142857142857143;1;33.2;42;0;0
Sao Paulo;20231228;5;4;1;0.2;0.2;16.8;23;0;0
(not set);20231224;4;2;3;0.6;0.75;40.5;66;0;0
(not set);20231231;4;4;3;0.75;0.75;83.25;56;0;0
Belford Roxo;20231222;4;3;3;0.75;0.75;231.75;277;0;0
Brasilia;20231218;4;4;4;1;1;58.75;46;0;0
Brasilia;20231221;4;1;3;0.75;0.75;15.75;31;0;0
Brasilia;20231225;4;3;4;0.6666666666666666;1;37;41;0;0
Campinas;20231222;4;4;3;0.75;0.75;44.5;25;0;0
Fortaleza;20231218;4;3;3;0.75;0.75;84.75;37;0;0
Goiania;20231219;4;2;4;1;1;43.5;39;0;0
Niteroi;20231218;4;4;4;0.8;1;70.75;80;0;0
Niteroi;20231221;4;2;4;1;1;416.25;202;0;0
Niteroi;20231231;4;2;2;0.4;0.5;87.25;62;0;0
Nova Friburgo;20231231;4;1;4;0.8;1;75.25;109;0;0
Salvador;20231222;4;4;3;0.75;0.75;13;23;0;0
Sao Paulo;20231225;4;4;2;0.5;0.5;19.5;17;0;0
Sao Paulo;20231226;4;4;3;0.75;0.75;47;37;0;0
Sao Paulo;20231229;4;4;3;0.6;0.75;397.5;273;0;0
(not set);20231221;3;2;2;0.6666666666666666;0.6666666666666666;14.333333333333334;10;0;0
(not set);20231227;3;2;3;0.75;1;35.666666666666664;27;0;0
Belem;20231219;3;1;3;1;1;184.33333333333334;87;0;0
Belo Horizonte;20231218;3;3;3;1;1;85.66666666666667;74;0;0
Brasilia;20231227;3;1;4;0.5;1.3333333333333333;26.666666666666668;51;0;0
Brasilia;20231229;3;2;3;0.42857142857142855;1;17.333333333333332;37;0;0
Campo Grande;20231222;3;3;1;0.3333333333333333;0.3333333333333333;273.3333333333333;17;0;0
Fortaleza;20231219;3;3;3;1;1;62.333333333333336;15;0;0
Fortaleza;20231222;3;2;3;1;1;67;48;0;0
Governador Valadares;20231222;3;3;3;0.5;1;760.3333333333334;241;0;0
Manaus;20231222;3;3;3;1;1;40;18;0;0
Manaus;20231224;3;3;3;1;1;34;15;0;0
Niteroi;20231219;3;1;3;0.75;1;103;62;0;0
Niteroi;20231222;3;2;2;0.6666666666666666;0.6666666666666666;23;30;0;0
Niteroi;20231224;3;0;1;0.3333333333333333;0.3333333333333333;22;31;0;0
Niteroi;20231226;3;1;5;1;1.6666666666666667;320;126;0;0
Niteroi;20231229;3;2;4;0.8;1.3333333333333333;49.666666666666664;71;0;0
Niteroi;20231230;3;2;3;1;1;96.66666666666667;44;0;0
Nova Friburgo;20231220;3;0;2;0.6666666666666666;0.6666666666666666;257;133;0;0
Nova Friburgo;20231230;3;0;4;1;1.3333333333333333;300;295;0;0
Palmas;20231222;3;3;1;0.3333333333333333;0.3333333333333333;37.333333333333336;18;0;0
Petropolis;20231222;3;2;2;0.6666666666666666;0.6666666666666666;68.33333333333333;39;0;0
Porto Alegre;20231222;3;3;2;0.6666666666666666;0.6666666666666666;13;15;0;0
Salvador;20231218;3;3;1;0.3333333333333333;0.3333333333333333;8;12;0;0
Sao Goncalo;20231222;3;3;2;0.6666666666666666;0.6666666666666666;9.666666666666666;17;0;0
Uberlandia;20231222;3;3;3;1;1;51;19;0;0
Vila Velha;20231222;3;3;3;1;1;28.333333333333332;18;0;0
(not set);20231225;2;2;1;0.5;0.5;3;10;0;0
(not set);20231230;2;2;1;0.5;0.5;40;7;0;0
Barra Mansa;20231228;2;2;2;1;1;13;9;0;0
Barra do Garcas;20231219;2;2;1;0.5;0.5;0;7;0;0
Belem;20231218;2;1;1;0.5;0.5;838;346;0;0
Belo Horizonte;20231221;2;2;1;0.5;0.5;8;10;0;0
Belo Horizonte;20231228;2;1;2;1;1;92;12;0;0
Belo Horizonte;20231230;2;2;1;0.5;0.5;22;12;0;0
Boardman;20231218;2;2;0;0;0;0;8;0;0
Brasilia;20231220;2;1;2;1;1;63.5;16;0;0
Brasilia;20231224;2;1;2;1;1;75;30;0;0
Brasilia;20231228;2;1;2;0.4;1;13.5;20;0;0
Brasilia;20231230;2;1;2;0.5;1;7.5;20;0;0
Cachoeiro de Itapemirim;20231230;2;2;2;1;1;47;15;0;0
Camboriu;20231222;2;2;0;0;0;7;10;0;0
Campinas;20231227;2;2;2;1;1;39;10;0;0
Campo Grande;20231218;2;1;3;1;1.5;192;50;0;0
Campo Grande;20231221;2;2;2;1;1;37;13;0;0
Campo Grande;20231223;2;1;2;1;1;107.5;35;0;0
Cataguases;20231226;2;1;2;1;1;533.5;167;0;0
Caxias do Sul;20231223;2;2;1;0.5;0.5;33;10;0;0
Columbus;20231220;2;2;0;0;0;0;8;0;0
Congonhas;20231219;2;2;2;1;1;81.5;29;0;0
Cuiaba;20231219;2;2;0;0;0;4;8;0;0
Duque de Caxias;20231224;2;0;2;1;1;103;44;0;0
Fortaleza;20231223;2;2;0;0;0;0;7;0;0
Fortaleza;20231227;2;2;2;1;1;541.5;111;0;0
Goiania;20231218;2;0;2;1;1;272;257;0;0
Goiania;20231223;2;1;1;0.5;0.5;25;17;0;0
Goiania;20231225;2;1;2;0.4;1;19;19;0;0
Iguaba Grande;20231231;2;0;2;1;1;100.5;59;0;0
Ituiutaba;20231228;2;2;1;0.5;0.5;5.5;9;0;0
Jeddah;20231220;2;0;3;0.6;1.5;101.5;82;0;0
Jeddah;20231221;2;0;2;1;1;23;23;0;0
Joinville;20231222;2;2;0;0;0;4;9;0;0
Juiz de Fora;20231220;2;1;2;0.6666666666666666;1;158.5;35;0;0
London;20231222;2;1;2;1;1;24;9;0;0
Macapa;20231222;2;2;2;1;1;1.5;10;0;0
Marica;20231227;2;0;2;0.6666666666666666;1;184.5;129;0;0
Marica;20231230;2;1;2;1;1;74.5;44;0;0
Maua;20231222;2;2;2;1;1;30.5;23;0;0
Mossoro;20231218;2;2;1;0.5;0.5;6.5;14;0;0
Niteroi;20231223;2;1;2;1;1;170;143;0;0
Nova Friburgo;20231218;2;1;2;0.5;1;84;41;0;0
Nova Friburgo;20231222;2;1;5;0.7142857142857143;2.5;80;68;0;0
Nova Iguacu;20231222;2;1;4;0.5714285714285714;2;15;44;0;0
Nova Iguacu;20231223;2;1;2;0.6666666666666666;1;33;19;0;0
Nova Venecia;20231218;2;2;2;1;1;26;12;0;0
Osasco;20231229;2;2;2;0.6666666666666666;1;63;26;0;0
Paranavai;20231222;2;1;2;1;1;53.5;19;0;0
Petropolis;20231218;2;1;2;1;1;47;25;0;0
Petropolis;20231223;2;1;1;0.5;0.5;136.5;45;0;0
Petropolis;20231226;2;0;2;1;1;62;18;0;0
Porto Alegre;20231218;2;2;1;0.3333333333333333;0.5;21.5;11;0;0
Porto Alegre;20231220;2;2;2;1;1;40;17;0;0
Salvador;20231221;2;1;2;1;1;11.5;5;0;0
Salvador;20231224;2;1;2;1;1;17;11;0;0
Salvador;20231227;2;1;2;1;1;229.5;30;0;0
Santo Andre;20231219;2;2;2;1;1;26.5;17;0;0
Santo Andre;20231226;2;2;0;0;0;4;9;0;0
Sao Goncalo;20231220;2;2;2;1;1;26;9;0;0
Sao Jose do Rio Preto;20231222;2;2;2;1;1;16;10;0;0
Sao Lourenco;20231226;2;0;1;0.5;0.5;25.5;19;0;0
Sao Luis;20231222;2;2;1;0.5;0.5;15.5;9;0;0
Sao Paulo;20231224;2;1;2;1;1;110;119;0;0
Serra;20231218;2;1;2;0.5;1;42;62;0;0
Serra;20231221;2;1;2;1;1;106.5;24;0;0
Serra;20231230;2;2;1;0.5;0.5;36;20;0;0
Varginha;20231220;2;2;2;1;1;274;125;0;0
Vitoria;20231218;2;0;1;0.5;0.5;12;15;0;0
Vitoria;20231220;2;1;3;0.75;1.5;35.5;53;0;0
Vitoria;20231221;2;1;3;1;1.5;149.5;147;0;0
Vitoria;20231223;2;0;0;0;0;0;5;0;0
54970;20231223;1;1;1;1;1;20;5;0;0
5551;20231222;1;1;1;1;1;201;4;0;0
A Coruna;20231218;1;1;1;1;1;12;5;0;0
Aguas Lindas de Goias;20231222;1;1;1;1;1;14;10;0;0
Almirante Tamandare;20231222;1;1;1;1;1;21;8;0;0
Amadora;20231222;1;0;1;1;1;45;16;0;0
Anapolis;20231222;1;1;1;1;1;17;8;0;0
Anapolis;20231228;1;1;1;1;1;12;5;0;0
Anchieta;20231218;1;1;1;1;1;57;23;0;0
Angra dos Reis;20231222;1;1;1;1;1;18;5;0;0
Angra dos Reis;20231231;1;1;1;1;1;122;5;0;0
Aracaju;20231218;1;1;1;1;1;655;33;0;0
Aracaju;20231219;1;1;0;0;0;7;4;0;0
Aracaju;20231221;1;1;1;1;1;43;5;0;0
Aracaju;20231222;1;1;1;1;1;0;4;0;0
Aracaju;20231223;1;1;1;1;1;17;4;0;0
Aracaju;20231226;1;1;0;0;0;8;4;0;0
Aracaju;20231231;1;1;0;0;0;8;5;0;0
Aracruz;20231222;1;1;1;1;1;52;20;0;0
Aracruz;20231230;1;1;1;1;1;21;5;0;0
Araguaina;20231220;1;1;1;1;1;29;5;0;0
Araraquara;20231224;1;0;2;0.6666666666666666;2;2;13;0;0
Araraquara;20231225;1;0;1;0.5;1;3;8;0;0
Araraquara;20231226;1;0;2;0.6666666666666666;2;613;187;0;0
Araraquara;20231229;1;0;1;1;1;129;31;0;0
Araraquara;20231230;1;0;2;0.6666666666666666;2;79;43;0;0
Araruama;20231219;1;1;1;1;1;7;8;0;0
Araruama;20231223;1;1;0;0;0;0;4;0;0
Araxa;20231222;1;1;1;1;1;16;8;0;0
Arcos;20231222;1;1;0;0;0;2;5;0;0
Areal;20231222;1;1;1;1;1;51;16;0;0
Ariquemes;20231222;1;1;1;1;1;31;5;0;0
Arraial do Cabo;20231220;1;0;1;1;1;36;20;0;0
Arraial do Cabo;20231226;1;1;1;1;1;17;5;0;0
Atibaia;20231223;1;1;0;0;0;0;4;0;0
Bad Mergentheim;20231228;1;1;1;1;1;10;4;0;0
Balneario Camboriu;20231226;1;0;0;0;0;0;3;0;0
Balneario Camboriu;20231227;1;0;1;1;1;136;28;0;0
Barbacena;20231221;1;0;1;1;1;32;17;0;0
Barcelona;20231219;1;1;0;0;0;4;4;0;0
Bari;20231228;1;0;1;1;1;87;23;0;0
Barra Mansa;20231221;1;1;1;1;1;13;7;0;0
Barra Mansa;20231224;1;1;1;1;1;21;10;0;0
Barra do Pirai;20231222;1;1;1;1;1;19;5;0;0
Bauru;20231228;1;1;0;0;0;0;3;0;0
Belem;20231225;1;1;1;1;1;18;10;0;0
Belem;20231229;1;0;1;0.3333333333333333;1;26;19;0;0
Belem;20231231;1;0;1;0.5;1;84;17;0;0
Belford Roxo;20231219;1;1;0;0;0;0;4;0;0
Belo Horizonte;20231219;1;1;0;0;0;0;4;0;0
Belo Horizonte;20231224;1;1;0;0;0;5;5;0;0
Belo Horizonte;20231225;1;1;1;1;1;21;5;0;0
Belo Horizonte;20231226;1;1;0;0;0;0;3;0;0
Belo Horizonte;20231229;1;1;1;1;1;25;5;0;0
Blumenau;20231218;1;1;1;1;1;16;5;0;0
Blumenau;20231222;1;1;1;1;1;37;9;0;0
Blumenau;20231225;1;1;1;1;1;18;6;0;0
Boa Vista;20231218;1;1;0;0;0;2;4;0;0
Boa Vista;20231224;1;1;0;0;0;7;4;0;0
Bologna;20231219;1;1;1;1;1;42;25;0;0
Bologna;20231229;1;0;1;1;1;32;10;0;0
Bom Jesus do Itabapoana;20231222;1;1;1;1;1;51;5;0;0
Bom Jesus do Itabapoana;20231223;1;0;1;1;1;42;4;0;0
Boston;20231222;1;1;0;0;0;2;4;0;0
Botucatu;20231222;1;0;0;0;0;0;3;0;0
Braganca;20231223;1;1;1;1;1;62;13;0;0
Brasilia;20231231;1;0;2;0.6666666666666666;2;230;17;0;0
Brie-Comte-Robert;20231228;1;1;0;0;0;0;4;0;0
Brusque;20231225;1;1;0;0;0;0;3;0;0
Cabo Frio;20231220;1;0;2;1;2;73;24;0;0
Cabo Frio;20231222;1;1;0;0;0;0;3;0;0
Cabo Frio;20231223;1;1;1;1;1;133;5;0;0
Cabo Frio;20231226;1;1;1;1;1;212;52;0;0
Cabo Frio;20231227;1;0;0;0;0;131;55;0;0
Cabo Frio;20231228;1;1;1;1;1;65;5;0;0
Cabo Frio;20231230;1;1;0;0;0;9;5;0;0
Cabo de Santo Agostinho;20231222;1;1;0;0;0;1;5;0;0
Cachoeiro de Itapemirim;20231222;1;1;1;1;1;24;7;0;0
Camacari;20231225;1;0;1;1;1;558;176;0;0
Cambe;20231222;1;1;0;0;0;8;5;0;0
Campina Grande;20231222;1;1;1;1;1;18;5;0;0
Campinas;20231221;1;0;2;1;2;642;46;0;0
Campinas;20231224;1;1;1;1;1;30;5;0;0
Campinas;20231225;1;1;1;1;1;18;4;0;0
Campinas;20231226;1;0;0;0;0;0;2;0;0
Campinas;20231228;1;0;1;1;1;18;4;0;0
Campinas;20231229;1;1;0;0;0;2;5;0;0
Campo Bom;20231222;1;1;0;0;0;5;5;0;0
Campo Grande;20231225;1;1;1;1;1;3;4;0;0
Campo Grande;20231228;1;1;1;1;1;7;4;0;0
Campos dos Goytacazes;20231218;1;1;1;1;1;59;5;0;0
Campos dos Goytacazes;20231219;1;1;0;0;0;0;4;0;0
Campos dos Goytacazes;20231222;1;0;1;1;1;2;4;0;0
Capanema;20231222;1;1;0;0;0;8;5;0;0
Carapicuiba;20231225;1;0;1;1;1;29;7;0;0
Carazinho;20231223;1;1;1;1;1;15;4;0;0
Cataguases;20231218;1;1;1;1;1;13;8;0;0
Cataguases;20231227;1;1;0;0;0;0;6;0;0
Caucaia;20231224;1;1;1;1;1;11;7;0;0
Caucaia;20231230;1;1;0;0;0;0;3;0;0
Caxias do Sul;20231221;1;1;0;0;0;0;4;0;0
Caxias do Sul;20231222;1;1;0;0;0;9;4;0;0
Caxias do Sul;20231224;1;1;0;0;0;3;4;0;0
Cedar Vale;20231225;1;1;1;1;1;32;5;0;0
Chiyoda City;20231220;1;1;0;0;0;0;4;0;0
Colatina;20231221;1;1;1;1;1;9;5;0;0
Colatina;20231229;1;1;1;1;1;67;17;0;0
Contagem;20231218;1;1;0;0;0;6;4;0;0
Contagem;20231227;1;1;1;1;1;806;15;0;0
Coronel Fabriciano;20231224;1;1;1;1;1;11;4;0;0
Corumba;20231225;1;1;1;0.5;1;27;7;0;0
Cotia;20231225;1;1;1;1;1;83;5;0;0
Criciuma;20231222;1;1;0;0;0;6;5;0;0
Cruzeiro;20231224;1;1;1;1;1;36;5;0;0
Cuiaba;20231220;1;0;1;0.5;1;93;18;0;0
Curitiba;20231218;1;1;1;1;1;22;4;0;0
Curitiba;20231220;1;1;1;1;1;66;17;0;0
Curitiba;20231223;1;1;1;1;1;13;4;0;0
Curitiba;20231226;1;1;1;1;1;63;10;0;0
Curitiba;20231227;1;0;2;1;2;161;34;0;0
Curitiba;20231228;1;1;0;0;0;0;7;0;0
Curitiba;20231229;1;1;1;1;1;56;5;0;0
Curitiba;20231231;1;1;0;0;0;0;3;0;0
Degollado;20231222;1;1;0;0;0;0;3;0;0
Diamantina;20231229;1;0;1;1;1;65;8;0;0
Divinopolis;20231230;1;0;0;0;0;0;3;0;0
Dubai;20231227;1;1;1;1;1;10;5;0;0
Duque de Caxias;20231218;1;0;1;1;1;44;19;0;0
Duque de Caxias;20231221;1;1;0;0;0;0;3;0;0
Duque de Caxias;20231222;1;0;1;1;1;76;46;0;0
Duque de Caxias;20231231;1;0;1;1;1;45;34;0;0
Eijsden;20231230;1;1;1;1;1;275;23;0;0
Erechim;20231224;1;1;1;1;1;18;5;0;0
Estancia;20231225;1;1;1;1;1;36;5;0;0
Eunapolis;20231222;1;1;1;1;1;26;5;0;0
Feira de Santana;20231219;1;1;1;1;1;211;39;0;0
Feira de Santana;20231220;1;1;1;1;1;65;13;0;0
Feira de Santana;20231222;1;1;1;1;1;60;14;0;0
Feira de Santana;20231225;1;1;1;0.5;1;1304;130;0;0
Feira de Santana;20231226;1;1;1;1;1;11;5;0;0
Florianopolis;20231220;1;0;1;1;1;207;20;0;0
Florianopolis;20231222;1;1;0;0;0;3;5;0;0
Florianopolis;20231223;1;1;0;0;0;0;3;0;0
Florianopolis;20231224;1;1;1;1;1;16;4;0;0
Fortaleza;20231220;1;0;1;0.5;1;255;23;0;0
Fortaleza;20231221;1;1;0;0;0;0;3;0;0
Fortaleza;20231225;1;1;1;1;1;39;5;0;0
Fortaleza;20231229;1;1;1;1;1;33;5;0;0
Fortaleza;20231230;1;1;1;1;1;46;4;0;0
Fortaleza;20231231;1;1;1;1;1;15;5;0;0
Foz do Iguacu;20231224;1;1;0;0;0;5;5;0;0
Franca;20231222;1;1;1;1;1;22;7;0;0
Frankfurt;20231221;1;1;0;0;0;0;4;0;0
Frutal;20231222;1;1;1;1;1;39;15;0;0
Glasgow;20231223;1;1;0;0;0;0;3;0;0
Goiania;20231220;1;0;1;0.5;1;34;16;0;0
Goiania;20231221;1;0;0;0;0;0;9;0;0
Goiania;20231226;1;0;0;0;0;0;6;0;0
Goiania;20231227;1;0;2;0.6666666666666666;2;71;23;0;0
Goiania;20231228;1;0;1;1;1;226;64;0;0
Gramado;20231222;1;1;1;1;1;6;4;0;0
Gravatai;20231219;1;1;1;1;1;147;4;0;0
Gravatai;20231223;1;1;0;0;0;0;3;0;0
Guaiba;20231222;1;1;0;0;0;4;4;0;0
Guara;20231224;1;1;0;0;0;0;3;0;0
Guarabira;20231221;1;1;1;1;1;7;6;0;0
Guarapari;20231219;1;0;2;1;2;242;34;0;0
Guarapari;20231221;1;0;1;1;1;152;32;0;0
Guarapari;20231224;1;0;1;1;1;49;10;0;0
Guarapari;20231226;1;1;1;1;1;67;5;0;0
Guarulhos;20231222;1;1;1;1;1;23;5;0;0
Guarulhos;20231223;1;1;1;1;1;25;5;0;0
Gunungsitoli Barat;20231218;1;0;1;1;1;77;17;0;0
Gunungsitoli Barat;20231227;1;0;1;1;1;302;70;0;0
Hortolandia;20231219;1;1;1;1;1;60;5;0;0
Ibirite;20231227;1;1;1;1;1;86;11;0;0
Ibiuna;20231218;1;1;1;1;1;22;12;0;0
Iguaba Grande;20231228;1;0;0;0;0;0;3;0;0
Iguaba Grande;20231229;1;0;1;1;1;43;19;0;0
Iguaba Grande;20231230;1;0;1;0.5;1;3;9;0;0
Ilhabela;20231224;1;1;1;1;1;19;11;0;0
Ilheus;20231225;1;0;0;0;0;0;2;0;0
Imbituba;20231224;1;1;1;1;1;43;5;0;0
Imperatriz;20231222;1;1;0;0;0;0;3;0;0
Itaberaba;20231218;1;1;1;1;1;9;5;0;0
Itabira;20231231;1;1;1;1;1;25;5;0;0
Itaborai;20231219;1;1;0;0;0;0;3;0;0
Itaborai;20231222;1;1;1;1;1;109;15;0;0
Itaborai;20231223;1;1;1;0.5;1;28;13;0;0
Itaborai;20231231;1;1;1;1;1;168;5;0;0
Itaguai;20231219;1;1;1;1;1;28;5;0;0
Itaguai;20231227;1;1;1;1;1;47;5;0;0
Itaguai;20231228;1;0;0;0;0;6;4;0;0
Itajai;20231221;1;0;1;1;1;468;19;0;0
Itajai;20231223;1;1;1;1;1;10;4;0;0
Itajai;20231225;1;0;1;1;1;80;14;0;0
Itajuba;20231223;1;1;1;1;1;20;4;0;0
Itaperuna;20231228;1;1;1;1;1;0;4;0;0
Itaperuna;20231230;1;1;1;1;1;14;8;0;0
Itapetininga;20231222;1;1;1;1;1;50;4;0;0
Itapevi;20231218;1;1;0;0;0;5;5;0;0
Itarare;20231222;1;1;0;0;0;2;5;0;0
Itatiba;20231224;1;1;0;0;0;5;5;0;0
Itauna;20231226;1;0;1;1;1;180;33;0;0
Itu;20231225;1;1;1;1;1;15;4;0;0
Itumbiara;20231222;1;1;0;0;0;4;4;0;0
Jaboatao dos Guararapes;20231219;1;0;1;1;1;29;4;0;0
Japeri;20231221;1;1;1;1;1;13;5;0;0
Jatai;20231228;1;1;1;1;1;84;7;0;0
Jau;20231218;1;1;1;1;1;42;5;0;0
Jeddah;20231222;1;0;1;1;1;22;11;0;0
Jequie;20231220;1;0;1;1;1;4;1;0;0
Joao Pessoa;20231219;1;0;1;1;1;186;47;0;0
Joao Pessoa;20231221;1;0;1;1;1;14;8;0;0
Joao Pessoa;20231222;1;1;0;0;0;7;4;0;0
Joao Pessoa;20231224;1;1;1;1;1;25;5;0;0
Joao Pessoa;20231227;1;1;0;0;0;0;4;0;0
Joinville;20231219;1;1;1;1;1;94;5;0;0
Joinville;20231227;1;1;1;1;1;24;5;0;0
Jose Bonifacio;20231223;1;1;0;0;0;1;6;0;0
Juazeiro;20231222;1;1;1;1;1;20;5;0;0
Juiz de Fora;20231219;1;0;1;0.5;1;16;12;0;0
Juiz de Fora;20231221;1;1;1;1;1;56;22;0;0
Juiz de Fora;20231222;1;0;1;0.5;1;309;69;0;0
Juiz de Fora;20231224;1;0;3;0.75;3;273;102;0;0
Juiz de Fora;20231227;1;1;1;1;1;46;5;0;0
Juiz de Fora;20231228;1;0;1;1;1;16;10;0;0
Kurgan;20231219;1;0;1;1;1;42;11;0;0
Lages;20231224;1;1;1;1;1;35;5;0;0
Lagoa Santa;20231222;1;1;1;1;1;16;10;0;0
Lajeado;20231225;1;1;1;0.5;1;9;10;0;0
Lauro de Freitas;20231228;1;1;1;1;1;110;28;0;0
Lencois Paulista;20231219;1;1;0;0;0;0;3;0;0
Limoeiro do Norte;20231222;1;1;0;0;0;5;4;0;0
Linhares;20231224;1;1;0;0;0;9;5;0;0
Lisbon;20231218;1;1;1;1;1;17;5;0;0
Lisbon;20231220;1;1;0;0;0;0;3;0;0
Lisbon;20231222;1;1;0;0;0;5;5;0;0
London;20231219;1;1;0;0;0;3;5;0;0
London;20231220;1;0;2;0.6666666666666666;2;6;10;0;0
London;20231230;1;1;1;1;1;13;5;0;0
Londrina;20231222;1;1;1;1;1;6;7;0;0
Lorena;20231228;1;1;1;1;1;43;28;0;0
Los Angeles;20231229;1;1;0;0;0;0;4;0;0
Lublin;20231225;1;1;0;0;0;9;5;0;0
Luziania;20231218;1;1;0;0;0;2;4;0;0
Lyngby;20231224;1;1;1;1;1;31;5;0;0
Macae;20231221;1;1;1;1;1;23;5;0;0
Macae;20231226;1;1;1;1;1;21;5;0;0
Macapa;20231223;1;1;1;1;1;39;8;0;0
Maceio;20231218;1;0;1;1;1;36;55;0;0
Maceio;20231221;1;1;0;0;0;0;3;0;0
Maceio;20231226;1;1;1;1;1;184;16;0;0
Maceio;20231230;1;0;1;0.5;1;11;12;0;0
Mage;20231218;1;1;1;1;1;33;12;0;0
Mage;20231226;1;1;1;1;1;10;5;0;0
Mage;20231228;1;0;1;1;1;43;10;0;0
Manaus;20231219;1;1;1;1;1;149;34;0;0
Manaus;20231220;1;0;1;1;1;139;28;0;0
Manaus;20231221;1;1;1;1;1;62;12;0;0
Manaus;20231223;1;1;0;0;0;2;4;0;0
Manaus;20231227;1;1;1;1;1;31;5;0;0
Manaus;20231228;1;1;0;0;0;0;4;0;0
Mangaratiba;20231224;1;1;0;0;0;0;4;0;0
Mangaratiba;20231230;1;1;1;1;1;27;5;0;0
Maranguape;20231222;1;1;0;0;0;7;4;0;0
Marataizes;20231222;1;1;1;1;1;12;6;0;0
Marataizes;20231227;1;1;1;1;1;15;5;0;0
Marechal Deodoro;20231222;1;1;0;0;0;5;4;0;0
Marechal Deodoro;20231228;1;1;1;1;1;108;5;0;0
Marica;20231218;1;0;1;1;1;275;80;0;0
Marica;20231219;1;0;1;1;1;332;34;0;0
Marica;20231221;1;0;1;1;1;141;55;0;0
Marica;20231223;1;0;1;1;1;5;3;0;0
