# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240624
# Data de termino: 20240630
Titulo da pagina e nome da tela;Data e hora (AAAAMMDDHH);Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Eventos principais;Receita total;Taxa de eventos principais da sessao
Estatisticas Fluminense - Principal;2024062616;3;2;0;0.3333333333333333;0;0;0
Estatisticas Fluminense - Principal;2024062617;3;3;2;45.666666666666664;0;0;0
Estatisticas Fluminense - Principal;2024062700;3;3;1;16;0;0;0
Estatisticas Fluminense - Principal;2024062708;3;2;1;2.6666666666666665;0;0;0
Estatisticas Fluminense - Principal;2024062722;3;3;0;6.666666666666667;0;0;0
Estatisticas Fluminense - Principal;2024062817;3;3;0;22.333333333333332;0;0;0
Estatisticas Fluminense - Principal;2024062818;3;3;1;2.3333333333333335;0;0;0
Estatisticas Fluminense - Principal;2024062819;3;3;1;2;0;0;0
Estatisticas Fluminense - Principal;2024062911;3;2;1;7.666666666666667;0;0;0
Estatisticas Fluminense - Principal;2024062913;3;3;0;20.333333333333332;0;0;0
Estatisticas Fluminense - Principal;2024062919;3;3;0;40;0;0;0
Estatisticas Fluminense - Principal;2024062921;3;3;0;24.666666666666668;0;0;0
Estatisticas Fluminense - Principal;2024062923;3;3;1;5.666666666666667;0;0;0
Estatisticas Fluminense - Principal;2024063003;3;3;0;3;0;0;0
Estatisticas Fluminense - Principal;2024063010;3;3;1;12.333333333333334;0;0;0
Estatisticas Fluminense - Principal;2024063011;3;3;1;10.333333333333334;0;0;0
Estatisticas Fluminense - Principal;2024063014;3;3;1;41.333333333333336;0;0;0
Estatisticas Fluminense - Principal;2024063019;3;3;1;44.333333333333336;0;0;0
Estatisticas Fluminense - Principal;2024063020;3;3;1;23;0;0;0
Estatisticas Fluminense - Principal;2024063021;3;3;0;4;0;0;0
Estatisticas Fluminense - Principal;2024063023;3;3;1;38;0;0;0
Flamengo 1 X 1 Fluminense;2024062414;3;2;0;5.333333333333333;0;0;0
Fluminense x Vitoria BA-BA;2024062702;3;3;0;26.333333333333332;0;0;0
Fluminense x Vitoria BA-BA;2024062713;3;3;0;53.666666666666664;0;0;0
Graficos;2024062412;3;2;0;3.3333333333333335;0;0;0
Jogador;2024062510;3;3;0;24.666666666666668;0;0;0
Jogador;2024062514;3;3;0;31;0;0;0
Jogador;2024062613;3;3;0;33;0;0;0
Jogador;2024062617;3;2;0;11;0;0;0
Jogador;2024062709;3;3;0;27.333333333333332;0;0;0
Jogador;2024062810;3;3;0;10;0;0;0
Jogador;2024062914;3;3;0;22.333333333333332;0;0;0
Jogador;2024062920;3;3;0;13.333333333333334;0;0;0
Jogo;2024062513;3;2;0;14.666666666666666;0;0;0
Jogo;2024062920;3;3;0;9.333333333333334;0;0;0
Sobradinho 0 X 1 Fluminense;2024062910;3;2;1;6.666666666666667;0;0;0
Tec - Fernando Diniz;2024062417;3;3;0;51;0;0;0
Tec - Marcao;2024062518;3;3;0;5.333333333333333;0;0;0
Tecnico;2024062411;3;3;0;7.666666666666667;0;0;0
Tecnico;2024062418;3;3;0;7;0;0;0
Tecnico;2024062422;3;3;0;8;0;0;0
Tecnico;2024062711;3;3;0;8.333333333333334;0;0;0
Tecnico;2024062721;3;3;0;2.6666666666666665;0;0;0
Tecnicos com mais titulos;2024062414;3;3;0;21;0;0;0
(not set);2024062810;2;1;0;21;0;0;0
Adversarios;2024062412;2;2;0;12;0;0;0
Adversarios;2024062421;2;2;0;28;0;0;0
Adversarios;2024062520;2;2;0;14;0;0;0
Adversarios;2024062613;2;2;0;6.5;0;0;0
Adversarios;2024062620;2;2;0;17.5;0;0;0
Adversarios;2024062621;2;2;0;9;0;0;0
Adversarios;2024062710;2;2;0;25;0;0;0
Adversarios;2024062912;2;2;0;7;0;0;0
Adversarios;2024063015;2;2;0;18;0;0;0
Adversarios;2024063016;2;2;0;55;0;0;0
Adversarios;2024063017;2;2;0;7.5;0;0;0
Arnaldo Guinle contra Botafogo;2024062414;2;2;0;16.5;0;0;0
Atletico MG 1 X 0 Fluminense;2024062514;2;2;0;10;0;0;0
Atletico MG 2 X 2 Fluminense;2024062908;2;1;0;36;0;0;0
Botafogo 0 X 1 Fluminense;2024062514;2;2;0;14;0;0;0
Botafogo SP 1 X 1 Fluminense;2024062916;2;2;2;0;0;0;0
Botafogo SP 1 X 1 Fluminense;2024062923;2;2;2;30.5;0;0;0
Brasileiro 2024;2024062715;2;2;0;322;0;0;0
Brasileirao Rodada a Rodada;2024062818;2;1;0;0;0;0;0
Camisa;2024062412;2;2;0;5;0;0;0
Camisas em 2018;2024062511;2;1;0;1.5;0;0;0
Campeonatos;2024062408;2;2;0;11.5;0;0;0
Campeonatos;2024062409;2;1;0;53.5;0;0;0
Campeonatos;2024062418;2;2;0;83;0;0;0
Campeonatos;2024062514;2;2;0;63;0;0;0
Campeonatos;2024062516;2;2;0;29.5;0;0;0
Campeonatos;2024062714;2;2;0;30.5;0;0;0
Campeonatos;2024062715;2;2;0;10;0;0;0
Campeonatos;2024062814;2;2;0;14.5;0;0;0
Campeonatos;2024063017;2;2;0;9.5;0;0;0
Centenario;2024062922;2;2;0;7;0;0;0
Coritiba 1 X 1 Fluminense;2024062500;2;1;0;0;0;0;0
Cruzeiro 2 X 2 Fluminense;2024062514;2;2;0;6;0;0;0
Curiosidades e Titulos;2024062412;2;2;0;27.5;0;0;0
Curiosidades e Titulos;2024062702;2;2;0;33.5;0;0;0
Curiosidades e Titulos;2024062920;2;2;0;12.5;0;0;0
Especiais Campeonatos;2024063018;2;2;0;30.5;0;0;0
Especiais Historicos;2024062510;2;2;0;66.5;0;0;0
Especiais Jogadores;2024062418;2;2;0;80;0;0;0
Especiais Jogadores;2024062514;2;2;0;18.5;0;0;0
Especiais Jogadores;2024062700;2;1;0;4.5;0;0;0
Especiais Jogos;2024062514;2;2;0;45.5;0;0;0
Especiais Presidentes;2024062414;2;2;0;1;0;0;0
Especiais Sequencias;2024063019;2;1;0;8.5;0;0;0
Especiais Tecnico;2024062415;2;2;0;7.5;0;0;0
Especiais Tecnico;2024062418;2;2;0;5.5;0;0;0
Especiais Tecnico;2024062711;2;2;0;26.5;0;0;0
Especiais Tecnico;2024062712;2;2;0;16.5;0;0;0
Estatisticas Fluminense - Principal;2024062401;2;2;1;11.5;0;0;0
Estatisticas Fluminense - Principal;2024062407;2;2;1;12.5;0;0;0
Estatisticas Fluminense - Principal;2024062409;2;2;0;3.5;0;0;0
Estatisticas Fluminense - Principal;2024062500;2;2;0;28.5;0;0;0
Estatisticas Fluminense - Principal;2024062509;2;2;0;8.5;0;0;0
Estatisticas Fluminense - Principal;2024062512;2;2;1;7;0;0;0
Estatisticas Fluminense - Principal;2024062520;2;2;1;18.5;0;0;0
Estatisticas Fluminense - Principal;2024062523;2;2;1;5;0;0;0
Estatisticas Fluminense - Principal;2024062600;2;2;0;34;0;0;0
Estatisticas Fluminense - Principal;2024062605;2;2;0;14.5;0;0;0
Estatisticas Fluminense - Principal;2024062612;2;2;0;7.5;0;0;0
Estatisticas Fluminense - Principal;2024062615;2;2;1;2;0;0;0
Estatisticas Fluminense - Principal;2024062619;2;1;0;10;0;0;0
Estatisticas Fluminense - Principal;2024062620;2;2;0;38.5;0;0;0
Estatisticas Fluminense - Principal;2024062622;2;2;0;10;0;0;0
Estatisticas Fluminense - Principal;2024062623;2;1;0;8;0;0;0
Estatisticas Fluminense - Principal;2024062701;2;2;0;25;0;0;0
Estatisticas Fluminense - Principal;2024062707;2;2;1;10;0;0;0
Estatisticas Fluminense - Principal;2024062808;2;2;1;27.5;0;0;0
Estatisticas Fluminense - Principal;2024062809;2;2;1;2;0;0;0
Estatisticas Fluminense - Principal;2024062812;2;2;1;51;0;0;0
Estatisticas Fluminense - Principal;2024062822;2;2;1;19.5;0;0;0
Estatisticas Fluminense - Principal;2024062823;2;2;0;25.5;0;0;0
Estatisticas Fluminense - Principal;2024062909;2;2;0;493;0;0;0
Estatisticas Fluminense - Principal;2024062912;2;2;0;21;0;0;0
Estatisticas Fluminense - Principal;2024062916;2;2;1;54.5;0;0;0
Estatisticas Fluminense - Principal;2024062917;2;1;0;28.5;0;0;0
Estatisticas Fluminense - Principal;2024063001;2;2;0;11.5;0;0;0
Estatisticas Fluminense - Principal;2024063002;2;2;0;4;0;0;0
Estatisticas Fluminense - Principal;2024063007;2;1;1;0;0;0;0
Estatisticas Fluminense - Principal;2024063012;2;2;1;1;0;0;0
Estadios;2024062922;2;2;0;51.5;0;0;0
Estadios;2024063015;2;2;0;28.5;0;0;0
Felipe Melo 2024;2024062609;2;2;0;0;0;0;0
Flamengo 0 X 2 Fluminense;2024062514;2;2;1;27.5;0;0;0
Flavio Rodrigues de Souza;2024062413;2;1;0;0;0;0;0
Flavio Rodrigues de Souza;2024062702;2;2;0;12.5;0;0;0
Flavio Rodrigues de Souza;2024062715;2;2;0;12.5;0;0;0
Fluminense 0 X 0 Botafogo;2024062621;2;1;0;36;0;0;0
Fluminense 0 X 1 Bangu;2024062514;2;2;0;7.5;0;0;0
Fluminense 0 X 1 Santos;2024062514;2;2;0;6;0;0;0
Fluminense 1 X 0 Atletico MG;2024062620;2;1;0;0;0;0;0
Fluminense 1 X 1 Flamengo;2024062621;2;1;0;8.5;0;0;0
Fluminense 1 X 1 Palmeiras;2024062514;2;2;0;3;0;0;0
Fluminense 1 X 1 Palmeiras;2024062621;2;1;0;4.5;0;0;0
Fluminense 1 X 1 Vasco;2024062514;2;2;0;15;0;0;0
Fluminense 1 X 2 Flamengo;2024062514;2;2;0;16;0;0;0
Fluminense 2 X 1 Vitoria BA;2024062620;2;1;0;0;0;0;0
Fluminense 2 X 2 Corinthians;2024062514;2;2;0;30;0;0;0
Fluminense 2 X 3 ABC;2024063020;2;2;1;1;0;0;0
Fluminense 2 X 3 Gremio;2024062914;2;2;0;2;0;0;0
Fluminense 3 X 0 Goias;2024062514;2;2;0;13.5;0;0;0
Fluminense x Botafogo-RJ;2024062414;2;2;1;13.5;0;0;0
Fluminense x Gremio-RS;2024062711;2;2;0;7;0;0;0
Fluminense x Gremio-RS;2024062818;2;2;0;0;0;0;0
Fluminense x Gremio-RS;2024062819;2;1;0;1;0;0;0
Fluminense x Gremio-RS;2024062900;2;2;0;18;0;0;0
Fluminense x Gremio-RS;2024062912;2;2;0;147;0;0;0
Fluminense x Gremio-RS;2024062913;2;2;0;7;0;0;0
Fluminense x Gremio-RS;2024062914;2;2;0;8;0;0;0
Fluminense x Gremio-RS;2024062922;2;2;0;12.5;0;0;0
Fluminense x Gremio-RS;2024063003;2;2;0;40.5;0;0;0
Fluminense x Gremio-RS;2024063014;2;2;0;26;0;0;0
Fluminense x Vasco-RJ;2024062418;2;2;1;53.5;0;0;0
Fluminense x Vitoria BA-BA;2024062412;2;2;0;16;0;0;0
Fluminense x Vitoria BA-BA;2024062500;2;2;0;16;0;0;0
Fluminense x Vitoria BA-BA;2024062611;2;2;0;32;0;0;0
Francisco Stedile;2024062922;2;2;0;11.5;0;0;0
Fred 2022;2024062709;2;1;0;0;0;0;0
German Cano 2024;2024062915;2;1;1;9.5;0;0;0
Goias 3 X 0 Fluminense;2024062514;2;2;0;16.5;0;0;0
Gremio 1 X 0 Fluminense;2024063022;2;1;0;16;0;0;0
Informacoes Gerais;2024062415;2;2;0;8.5;0;0;0
Informacoes Gerais;2024062702;2;2;0;13.5;0;0;0
Informacoes Gerais;2024062721;2;2;0;6.5;0;0;0
Informacoes Gerais;2024062722;2;2;0;7.5;0;0;0
Informacoes Gerais;2024063018;2;2;0;36;0;0;0
Informacoes Gerais;2024063019;2;2;0;7.5;0;0;0
Jogador;2024062412;2;2;0;17.5;0;0;0
Jogador;2024062419;2;2;1;9.5;0;0;0
Jogador;2024062420;2;2;0;9.5;0;0;0
Jogador;2024062423;2;2;0;133;0;0;0
Jogador;2024062507;2;2;0;8;0;0;0
Jogador;2024062518;2;2;0;61.5;0;0;0
Jogador;2024062519;2;2;1;17.5;0;0;0
Jogador;2024062521;2;2;0;12.5;0;0;0
Jogador;2024062609;2;2;0;9;0;0;0
Jogador;2024062616;2;2;0;13;0;0;0
Jogador;2024062710;2;2;0;29.5;0;0;0
Jogador;2024062719;2;2;1;10;0;0;0
Jogador;2024062812;2;2;0;17.5;0;0;0
Jogador;2024062820;2;2;0;8;0;0;0
Jogador;2024062915;2;2;0;24.5;0;0;0
Jogador;2024062919;2;2;0;5.5;0;0;0
Jogador;2024063010;2;2;0;86.5;0;0;0
Jogador;2024063011;2;2;0;17;0;0;0
Jogador;2024063019;2;1;0;10.5;0;0;0
Jogador;2024063022;2;2;0;26;0;0;0
Jogo;2024062410;2;2;0;62;0;0;0
Jogo;2024062411;2;2;0;11;0;0;0
Jogo;2024062412;2;2;0;25;0;0;0
Jogo;2024062414;2;2;0;8.5;0;0;0
Jogo;2024062415;2;2;0;20;0;0;0
Jogo;2024062514;2;2;0;28;0;0;0
Jogo;2024062516;2;2;0;54;0;0;0
Jogo;2024062517;2;1;0;106;0;0;0
Jogo;2024062518;2;2;0;20;0;0;0
Jogo;2024062620;2;2;0;2;0;0;0
Jogo;2024062712;2;2;0;7;0;0;0
Jogo;2024062714;2;2;0;2;0;0;0
Jogo;2024062716;2;2;0;14;0;0;0
Jogo;2024062813;2;2;0;14;0;0;0
Jogo;2024062914;2;2;0;18.5;0;0;0
Jogo;2024062915;2;2;0;7.5;0;0;0
Jogo;2024062919;2;2;0;19.5;0;0;0
Jogo;2024063023;2;2;0;21.5;0;0;0
Murilo 2003;2024063015;2;2;1;0;0;0;0
Passagem de Tecnico;2024062518;2;2;0;9.5;0;0;0
Passagem de Tecnico;2024062521;2;1;0;3;0;0;0
Passagem de Tecnico;2024062612;2;2;0;0;0;0;0
Passagem de Tecnico;2024062721;2;2;0;18;0;0;0
Paulo Cesar Zanovelli;2024062822;2;1;0;0;0;0;0
Presidentes;2024062414;2;2;0;12;0;0;0
Rogerinho 1997;2024062615;2;2;2;10.5;0;0;0
Santos 1 X 1 Fluminense;2024062514;2;2;0;15;0;0;0
Sao Paulo 0 X 2 Fluminense;2024062514;2;2;0;5.5;0;0;0
Tec - Abel;2024062414;2;2;0;39.5;0;0;0
Tec - Fernando Diniz;2024062416;2;2;0;29;0;0;0
Tec - Fernando Diniz;2024062418;2;2;0;24;0;0;0
Tec - Marcao;2024062415;2;2;0;48;0;0;0
Tec - Marcao;2024062419;2;2;0;83;0;0;0
Tec - Marcao;2024062422;2;2;0;44;0;0;0
Tec - Marcao;2024062515;2;2;0;19;0;0;0
Tec - Marcao;2024062517;2;2;0;10.5;0;0;0
Tec - Marcao;2024062717;2;2;0;0;0;0;0
Tec - Marcao;2024062719;2;2;0;22.5;0;0;0
Tec - Marcao;2024062721;2;2;0;14.5;0;0;0
Tec - Odair Hellmann;2024063020;2;2;0;20.5;0;0;0
Tele 1961;2024062602;2;1;0;0;0;0;0
Todos os Jogos contra Vitoria BA-BA;2024062613;2;2;0;0;0;0;0
Todos os Jogos no(a) Rua Bariri;2024062812;2;2;2;0;0;0;0
Treinador com mais jogos;2024062418;2;2;0;10;0;0;0
Tecnico;2024062412;2;2;0;10;0;0;0
Tecnico;2024062413;2;2;0;2;0;0;0
Tecnico;2024062421;2;2;0;3;0;0;0
Tecnico;2024062513;2;2;0;8;0;0;0
Tecnico;2024062515;2;2;0;6.5;0;0;0
Tecnico;2024062517;2;2;0;4;0;0;0
Tecnico;2024062518;2;2;0;4.5;0;0;0
Tecnico;2024062617;2;1;0;9;0;0;0
Tecnico;2024062702;2;2;0;9.5;0;0;0
Tecnico;2024062717;2;2;0;5.5;0;0;0
Tecnico;2024063020;2;2;0;8.5;0;0;0
Vasco 2 X 0 Fluminense;2024062514;2;2;0;5.5;0;0;0
Vitoria BA - Marcao 2006;2024062700;2;1;0;4.5;0;0;0
Vitoria BA 2 X 4 Fluminense;2024062700;2;1;0;0;0;0;0
Arbitros;2024062702;2;2;0;4.5;0;0;0
Arbitros;2024062923;2;2;1;3.5;0;0;0
(not set);2024062417;1;1;0;4;0;0;0
(not set);2024062522;1;1;0;1;0;0;0
(not set);2024062616;1;1;0;4;0;0;0
(not set);2024062711;1;1;0;8;0;0;0
(not set);2024062712;1;1;0;4;0;0;0
(not set);2024063013;1;1;0;2;0;0;0
1 ª passagem de Cuca;2024062711;1;1;0;14;0;0;0
1 ª passagem de Fernando Diniz;2024062417;1;1;0;55;0;0;0
12º Jogador;2024062516;1;1;0;6;0;0;0
12º Jogador;2024062518;1;1;0;192;0;0;0
17º lugar;2024062816;1;1;0;3;0;0;0
19º lugar;2024062816;1;1;0;17;0;0;0
2 ª passagem de Cuca;2024062711;1;1;0;7;0;0;0
2 ª passagem de Fernando Diniz;2024062413;1;1;0;10;0;0;0
2 ª passagem de Fernando Diniz;2024062417;1;1;0;64;0;0;0
20º lugar;2024062603;1;1;0;37;0;0;0
30 Adversarios que mais jogamos;2024062411;1;1;0;3;0;0;0
30 Estadios onde mais jogamos;2024062414;1;1;0;28;0;0;0
30 Estadios onde mais jogamos;2024062514;1;1;0;13;0;0;0
30 Estadios onde mais jogamos;2024063001;1;1;0;4;0;0;0
40 Maiores idolos;2024062413;1;1;0;9;0;0;0
40 Maiores idolos;2024062415;1;1;0;0;0;0;0
40 Maiores idolos;2024062419;1;1;0;25;0;0;0
40 Maiores idolos;2024062522;1;1;0;64;0;0;0
40 Maiores idolos;2024062717;1;1;0;768;0;0;0
40 Maiores idolos;2024062807;1;1;1;0;0;0;0
40 Maiores idolos;2024062812;1;1;0;0;0;0;0
40 Maiores idolos;2024062814;1;1;0;0;0;0;0
4º lugar;2024062901;1;0;0;0;0;0;0
ABC 1 X 2 Fluminense;2024062514;1;1;0;28;0;0;0
Abel 1976;2024062922;1;1;0;15;0;0;0
Abel Hernandez 2021;2024062922;1;1;1;5;0;0;0
Acrob 0 X 7 Fluminense;2024062521;1;1;0;20;0;0;0
Adidas;2024062702;1;1;0;3;0;0;0
Adilson Jose 1998;2024062920;1;1;1;0;0;0;0
Adolfo Konder;2024062506;1;1;0;13;0;0;0
Adolpho Simonsen 1905;2024062415;1;1;0;2;0;0;0
Adriano Magrao 2007;2024062517;1;1;0;10;0;0;0
Adversario;2024062401;1;1;0;3;0;0;0
Adversario do mesmo estado;2024063015;1;1;0;6;0;0;0
Adversario por ano;2024062517;1;1;0;113;0;0;0
Adversario x Adversarios nos turnos;2024062516;1;1;0;21;0;0;0
Adversario x Adversarios nos turnos;2024062609;1;1;0;26;0;0;0
Adversario x Campeonato;2024062600;1;1;0;15;0;0;0
Adversario x Campeonato;2024062710;1;1;0;7;0;0;0
Adversario x Campeonato;2024062714;1;1;0;14;0;0;0
Adversario x Estadio;2024062513;1;1;0;10;0;0;0
Adversario x Estadio;2024062600;1;1;0;37;0;0;0
Adversario x Estadio;2024062621;1;1;0;8;0;0;0
Adversario x Estadio;2024062710;1;1;0;65;0;0;0
Adversario x Estadio;2024062714;1;1;0;32;0;0;0
Adversario x Estadio;2024062722;1;1;0;1;0;0;0
Adversario x Estadio;2024062813;1;0;0;0;0;0;0
Adversario x Jogador;2024062700;1;1;0;18;0;0;0
Adversarios;2024062401;1;1;0;89;0;0;0
Adversarios;2024062414;1;1;0;9;0;0;0
Adversarios;2024062417;1;1;0;1;0;0;0
Adversarios;2024062420;1;1;0;37;0;0;0
Adversarios;2024062422;1;1;0;24;0;0;0
Adversarios;2024062423;1;1;0;9;0;0;0
Adversarios;2024062503;1;1;0;30;0;0;0
Adversarios;2024062511;1;1;0;25;0;0;0
Adversarios;2024062513;1;1;0;3;0;0;0
Adversarios;2024062515;1;1;0;20;0;0;0
Adversarios;2024062516;1;1;0;14;0;0;0
Adversarios;2024062519;1;1;0;18;0;0;0
Adversarios;2024062521;1;1;0;45;0;0;0
Adversarios;2024062522;1;1;0;7;0;0;0
Adversarios;2024062523;1;1;0;10;0;0;0
Adversarios;2024062605;1;1;0;4;0;0;0
Adversarios;2024062608;1;1;0;7;0;0;0
Adversarios;2024062615;1;1;0;11;0;0;0
Adversarios;2024062702;1;1;0;97;0;0;0
Adversarios;2024062709;1;1;0;16;0;0;0
Adversarios;2024062714;1;1;0;9;0;0;0
Adversarios;2024062716;1;1;0;10;0;0;0
Adversarios;2024062718;1;1;0;11;0;0;0
Adversarios;2024062720;1;1;0;8;0;0;0
Adversarios;2024062722;1;1;0;6;0;0;0
Adversarios;2024062800;1;1;0;4;0;0;0
Adversarios;2024062809;1;1;0;4;0;0;0
Adversarios;2024062813;1;1;0;20;0;0;0
Adversarios;2024062814;1;1;0;22;0;0;0
Adversarios;2024062817;1;1;0;26;0;0;0
Adversarios;2024062819;1;1;0;15;0;0;0
Adversarios;2024062820;1;1;0;11;0;0;0
Adversarios;2024062822;1;1;0;81;0;0;0
Adversarios;2024062823;1;1;0;101;0;0;0
Adversarios;2024062910;1;1;1;8;0;0;0
Adversarios;2024062911;1;1;0;70;0;0;0
Adversarios;2024062913;1;1;0;95;0;0;0
Adversarios;2024062915;1;1;0;110;0;0;0
Adversarios;2024062919;1;1;0;7;0;0;0
Adversarios;2024062921;1;1;0;194;0;0;0
Adversarios;2024062922;1;1;0;46;0;0;0
Adversarios;2024063011;1;1;0;9;0;0;0
Adversarios;2024063012;1;1;0;52;0;0;0
Adversarios Rio Grande do Sul;2024063015;1;1;0;55;0;0;0
Adversarios Sao Paulo;2024062412;1;1;0;6;0;0;0
Adversarios do(a) Rio Grande do Sul;2024063015;1;1;0;11;0;0;0
