# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240715
# Data de termino: 20240721
Titulo da pagina e nome da tela;Data e hora (AAAAMMDDHH);Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Eventos principais;Receita total;Taxa de eventos principais da sessao
Estatisticas Fluminense - Principal;2024072115;4;4;2;20.75;0;0;0
Estatisticas Fluminense - Principal;2024072121;4;4;4;16;0;0;0
Fluminense x Juventude-RS;2024071816;4;4;0;40.25;0;0;0
Jogador;2024071513;4;4;1;64.25;0;0;0
Jogador;2024071816;4;4;0;18;0;0;0
Jogador;2024071822;4;4;0;66.5;0;0;0
Jogador;2024072123;4;4;0;76.75;0;0;0
Jogo;2024071516;4;3;0;17.5;0;0;0
Jogos em dd/mm;2024072122;4;4;0;24.5;0;0;0
Juventude 6 X 0 Fluminense;2024071814;4;4;3;10.5;0;0;0
Proximos Jogos;2024071816;4;4;0;106.25;0;0;0
Adversarios;2024071813;3;3;0;59.666666666666664;0;0;0
Anderson Daronco;2024071818;3;3;0;14;0;0;0
Anderson Daronco;2024072122;3;3;0;35.333333333333336;0;0;0
Cuiaba 0 X 1 Fluminense;2024072122;3;3;0;33.666666666666664;0;0;0
Especiais Jogadores;2024071816;3;3;0;8.666666666666666;0;0;0
Especiais Jogadores;2024072119;3;3;0;16.333333333333332;0;0;0
Estatisticas Fluminense - Principal;2024071511;3;3;1;4.333333333333333;0;0;0
Estatisticas Fluminense - Principal;2024071514;3;3;0;4.333333333333333;0;0;0
Estatisticas Fluminense - Principal;2024071516;3;3;1;8.333333333333334;0;0;0
Estatisticas Fluminense - Principal;2024071518;3;3;1;56.666666666666664;0;0;0
Estatisticas Fluminense - Principal;2024071611;3;3;0;20.333333333333332;0;0;0
Estatisticas Fluminense - Principal;2024071614;3;2;0;29.666666666666668;0;0;0
Estatisticas Fluminense - Principal;2024071615;3;3;1;2.3333333333333335;0;0;0
Estatisticas Fluminense - Principal;2024071714;3;3;3;12.666666666666666;0;0;0
Estatisticas Fluminense - Principal;2024071720;3;3;1;21.666666666666668;0;0;0
Estatisticas Fluminense - Principal;2024071818;3;3;0;4.666666666666667;0;0;0
Estatisticas Fluminense - Principal;2024071820;3;3;1;53.333333333333336;0;0;0
Estatisticas Fluminense - Principal;2024071908;3;2;0;4.333333333333333;0;0;0
Estatisticas Fluminense - Principal;2024071909;3;3;0;5;0;0;0
Estatisticas Fluminense - Principal;2024071911;3;2;0;32;0;0;0
Estatisticas Fluminense - Principal;2024071913;3;2;0;37;0;0;0
Estatisticas Fluminense - Principal;2024071916;3;3;1;4.333333333333333;0;0;0
Estatisticas Fluminense - Principal;2024072000;3;3;1;10;0;0;0
Estatisticas Fluminense - Principal;2024072023;3;2;0;47;0;0;0
Estatisticas Fluminense - Principal;2024072100;3;3;0;10.666666666666666;0;0;0
Estatisticas Fluminense - Principal;2024072110;3;2;0;0.6666666666666666;0;0;0
Estatisticas Fluminense - Principal;2024072114;3;3;1;28.666666666666668;0;0;0
Fluminense x Cuiaba-MT;2024071816;3;3;0;88.33333333333333;0;0;0
Fluminense x Cuiaba-MT;2024072012;3;3;0;34.333333333333336;0;0;0
Fluminense x Juventude-RS;2024071815;3;3;0;313.6666666666667;0;0;0
Fluminense x Vasco-RJ;2024071816;3;3;1;26.333333333333332;0;0;0
German Cano 2024;2024072121;3;3;3;42.666666666666664;0;0;0
Graficos;2024071816;3;3;0;37;0;0;0
Graficos;2024071817;3;3;0;21;0;0;0
Informacoes Gerais;2024072119;3;3;0;8.666666666666666;0;0;0
Jogador;2024071619;3;3;0;38;0;0;0
Jogador;2024071916;3;3;0;20.333333333333332;0;0;0
Jogador;2024072014;3;3;0;42.333333333333336;0;0;0
Jogador;2024072017;3;3;0;18.666666666666668;0;0;0
Jogo;2024071521;3;3;0;47.333333333333336;0;0;0
Jogo;2024071815;3;3;0;95.33333333333333;0;0;0
Jogo;2024072015;3;3;0;96.33333333333333;0;0;0
Jogos em 21 / 07;2024072122;3;3;0;51.666666666666664;0;0;0
Thiago Silva 2024;2024072122;3;3;0;165.66666666666666;0;0;0
Todas as camisas;2024071816;3;3;0;36.333333333333336;0;0;0
Todos os Jogos contra Juventude-RS;2024071814;3;3;0;20.333333333333332;0;0;0
Arbitros;2024071818;3;3;0;7.666666666666667;0;0;0
Arbitros;2024071912;3;3;0;17.333333333333332;0;0;0
Arbitros;2024072120;3;3;0;7.333333333333333;0;0;0
Abel da Costa;2024071609;2;2;2;0;0;0;0
Adversario x Campeonato;2024071813;2;1;0;0.5;0;0;0
Adversario x Campeonato;2024071814;2;2;0;23;0;0;0
Adversario x Campeonato;2024071816;2;2;0;14.5;0;0;0
Adversarios;2024071516;2;1;0;53;0;0;0
Adversarios;2024071521;2;2;0;21.5;0;0;0
Adversarios;2024071618;2;2;0;7;0;0;0
Adversarios;2024071715;2;2;0;8.5;0;0;0
Adversarios;2024071811;2;2;0;5.5;0;0;0
Adversarios;2024071815;2;2;0;12.5;0;0;0
Adversarios;2024071911;2;2;0;88.5;0;0;0
Adversarios;2024072122;2;2;0;9.5;0;0;0
Ailton Cruz 1999;2024071820;2;2;0;15.5;0;0;0
Ajenore Denti;2024071600;2;2;2;0;0;0;0
Alair Correia;2024071512;2;2;2;0;0;0;0
Alex 1995;2024071511;2;2;2;0;0;0;0
Alexandre Jesus 2024;2024071505;2;2;2;0;0;0;0
Amarelos do Gil - 1976;2024071606;2;2;2;0;0;0;0
Amarelos do Vampeta - 1996;2024071511;2;2;2;0;0;0;0
Amistoso Interestadual 1943;2024071501;2;2;2;0;0;0;0
Amistoso Interestadual 1970;2024071523;2;2;2;0;0;0;0
Amistoso Interestadual 1977;2024071606;2;2;2;0;0;0;0
Amistoso Interestadual 1978;2024071610;2;2;2;0;0;0;0
Anderson Daronco;2024071817;2;2;0;22.5;0;0;0
Anderson Daronco;2024071820;2;2;0;23;0;0;0
Anderson Daronco;2024072120;2;2;0;9.5;0;0;0
Antas;2024071609;2;2;2;0;0;0;0
Antonio Accioly;2024071515;2;2;2;0;0;0;0
Antonio Rogerio;2024071606;2;2;2;0;0;0;0
Antonio Musitano;2024071612;2;2;2;0;0;0;0
Arthur Ford;2024071608;2;2;2;0;0;0;0
Artilheiros por Adversario;2024071816;2;2;0;28.5;0;0;0
Betano;2024071816;2;2;0;35.5;0;0;0
Bioro 1944;2024072120;2;2;2;128;0;0;0
Boca Juniors 1 X 2 Fluminense;2024071816;2;2;0;78.5;0;0;0
Brasileiro 2005;2024071510;2;2;2;0;0;0;0
Brasileiro Serie B 1998;2024072121;2;2;2;0;0;0;0
Bruno Arleu de Araujo;2024071721;2;2;1;34;0;0;0
Caio Paulista 2023;2024071502;2;2;2;0;0;0;0
Camisa;2024071515;2;2;0;6.5;0;0;0
Camisa;2024071618;2;2;0;3.5;0;0;0
Camisa;2024071711;2;2;0;4;0;0;0
Camisa;2024071820;2;2;0;4;0;0;0
Campeonato x Adversario;2024071814;2;2;0;9.5;0;0;0
Campeonato x Adversario;2024071815;2;2;0;10;0;0;0
Campeonatos;2024071715;2;2;0;5;0;0;0
Campeonatos;2024071811;2;2;0;14;0;0;0
Campeonatos;2024071812;2;2;0;16.5;0;0;0
Campeonatos;2024071814;2;2;0;7;0;0;0
Capuano 1942;2024072122;2;2;0;19;0;0;0
Carioca 1956;2024071608;2;2;2;0;0;0;0
Carioca 1958;2024071608;2;2;2;0;0;0;0
Carioca 2004;2024071512;2;2;2;0;0;0;0
Cid Marival da Fonseca;2024071603;2;2;2;0;0;0;0
Clovis 1962;2024071506;2;2;2;0;0;0;0
Copa do Brasil;2024071809;2;1;0;21.5;0;0;0
Copa do Brasil - Juventude;2024071815;2;2;0;6;0;0;0
Criciuma 1 X 1 Fluminense;2024072122;2;2;0;26;0;0;0
Creditos;2024071816;2;2;0;17.5;0;0;0
Curiosidades e Titulos;2024071816;2;2;0;71;0;0;0
Curiosidades e Titulos;2024072100;2;2;0;12.5;0;0;0
Curiosidades e Titulos;2024072119;2;2;0;32;0;0;0
Cesar 1998;2024071920;2;2;2;40;0;0;0
Demosthenes 1936;2024071506;2;2;2;0;0;0;0
Douglas Costa 2024;2024071520;2;2;0;29;0;0;0
Dr. Adhemar de Barros;2024071606;2;2;2;0;0;0;0
Engenheiro Araripe;2024071502;2;2;2;0;0;0;0
Especiais Adversarios;2024071515;2;2;0;1.5;0;0;0
Especiais Adversarios;2024071618;2;2;0;21.5;0;0;0
Especiais Adversarios;2024071814;2;2;0;6;0;0;0
Especiais Adversarios;2024071816;2;2;0;4;0;0;0
Especiais Adversarios;2024072000;2;2;0;3.5;0;0;0
Especiais Campeonatos;2024071814;2;2;0;2.5;0;0;0
Especiais Campeonatos;2024071815;2;2;0;1;0;0;0
Especiais Jogadores;2024071808;2;2;0;9.5;0;0;0
Especiais Jogos;2024072100;2;2;0;11;0;0;0
Estatisticas Fluminense - Principal;2024071508;2;2;2;24;0;0;0
Estatisticas Fluminense - Principal;2024071512;2;2;0;7.5;0;0;0
Estatisticas Fluminense - Principal;2024071519;2;2;0;25;0;0;0
Estatisticas Fluminense - Principal;2024071520;2;2;0;9.5;0;0;0
Estatisticas Fluminense - Principal;2024071613;2;2;0;7.5;0;0;0
Estatisticas Fluminense - Principal;2024071617;2;2;0;2.5;0;0;0
Estatisticas Fluminense - Principal;2024071623;2;2;1;12.5;0;0;0
Estatisticas Fluminense - Principal;2024071718;2;2;1;4;0;0;0
Estatisticas Fluminense - Principal;2024071719;2;2;0;11.5;0;0;0
Estatisticas Fluminense - Principal;2024071806;2;2;1;45;0;0;0
Estatisticas Fluminense - Principal;2024071807;2;1;1;16.5;0;0;0
Estatisticas Fluminense - Principal;2024071809;2;2;0;71;0;0;0
Estatisticas Fluminense - Principal;2024071822;2;2;1;89;0;0;0
Estatisticas Fluminense - Principal;2024071915;2;2;0;2;0;0;0
Estatisticas Fluminense - Principal;2024071917;2;2;0;11;0;0;0
Estatisticas Fluminense - Principal;2024071919;2;2;1;40;0;0;0
Estatisticas Fluminense - Principal;2024071921;2;2;0;3;0;0;0
Estatisticas Fluminense - Principal;2024072001;2;2;1;8.5;0;0;0
Estatisticas Fluminense - Principal;2024072009;2;1;0;2;0;0;0
Estatisticas Fluminense - Principal;2024072010;2;2;1;2;0;0;0
Estatisticas Fluminense - Principal;2024072014;2;2;0;4.5;0;0;0
Estatisticas Fluminense - Principal;2024072015;2;2;0;7;0;0;0
Estatisticas Fluminense - Principal;2024072016;2;2;0;2.5;0;0;0
Estatisticas Fluminense - Principal;2024072019;2;1;1;1;0;0;0
Estatisticas Fluminense - Principal;2024072101;2;2;1;15;0;0;0
Estatisticas Fluminense - Principal;2024072103;2;2;0;16;0;0;0
Estatisticas Fluminense - Principal;2024072108;2;2;1;3.5;0;0;0
Estatisticas Fluminense - Principal;2024072111;2;2;1;22;0;0;0
Estatisticas Fluminense - Principal;2024072117;2;2;1;17.5;0;0;0
Estatisticas de 1902 ate 2024;2024071817;2;1;0;0;0;0;0
Fale Conosco;2024071806;2;2;1;49;0;0;0
Fale Conosco;2024071816;2;2;0;1;0;0;0
Felix Bollaert;2024071606;2;2;2;0;0;0;0
Figueira de Melo;2024071503;2;2;2;0;0;0;0
Fluminense 1 X 0 Ulsan Hyundai;2024071816;2;2;2;0;0;0;0
Fluminense 2 X 3 ABC;2024072120;2;2;2;5.5;0;0;0
Fluminense x Bonsucesso-RJ;2024071503;2;2;2;0;0;0;0
Fluminense x Botafogo-RJ;2024071618;2;2;0;12.5;0;0;0
Fluminense x CRB-AL;2024071603;2;2;2;0;0;0;0
Fluminense x CRB-AL;2024071813;2;2;0;4;0;0;0
Fluminense x Campo Grande-RJ;2024071503;2;2;2;0;0;0;0
Fluminense x Desportiva-ES;2024071510;2;2;2;0;0;0;0
Fluminense x Ferroviario PR-PR;2024071607;2;2;2;0;0;0;0
Fluminense x Figueirense-SC;2024071500;2;2;2;0;0;0;0
Fluminense x Flamengo-RJ;2024071816;2;2;0;37;0;0;0
Fluminense x Internacional SC-SC;2024071615;2;2;2;0;0;0;0
Fluminense x Juventude MT-MT;2024071506;2;2;2;0;0;0;0
Fluminense x Lille-Franca;2024071607;2;2;2;0;0;0;0
Fluminense x Nacional PB-PB;2024071506;2;2;2;0;0;0;0
Fluminense x Olimpia-Paraguai;2024071500;2;2;2;0;0;0;0
Fluminense x Porto-Portugal;2024071608;2;2;2;0;0;0;0
Fluminense x Rio Negro-AM;2024071523;2;2;2;0;0;0;0
Fluminense x Santa Cruz-PE;2024071600;2;2;2;0;0;0;0
Fluminense x Santo Andre-SP;2024071502;2;2;2;0;0;0;0
Fluminense x Santos-SP;2024071503;2;2;2;0;0;0;0
Fluminense x Selecao Ilheus-BA;2024071717;2;1;1;0.5;0;0;0
Fluminense x Selecao Peru-Peru;2024071503;2;2;2;0;0;0;0
Fluminense x Sao Cristovao-RJ;2024071506;2;2;2;0;0;0;0
Fluminense x Sao Jose-SP;2024071613;2;2;2;0;0;0;0
Fluminense x Vasco-RJ;2024071809;2;2;2;10.5;0;0;0
Fluminense x Zeze Moreira no Canto do Rio;2024071601;2;2;2;0;0;0;0
Fluminense x Zeze Moreira no Corinthians;2024071607;2;2;2;0;0;0;0
Fluminense x Zeze Moreira no Cruzeiro;2024071603;2;2;2;0;0;0;0
Frazan 2021;2024071510;2;2;2;0;0;0;0
Felix Cabrera 1933;2024071523;2;2;2;0;0;0;0
Gijo 1944;2024071501;2;2;2;0;0;0;0
Gilson Porto 1964;2024071500;2;2;2;0;0;0;0
Goedhart;2024071513;2;2;2;0;0;0;0
Graficos;2024071618;2;2;0;30.5;0;0;0
Gualter Gama e Castro;2024071607;2;2;2;0;0;0;0
Higor Leite 2016;2024071503;2;2;2;0;0;0;0
Informacoes Gerais;2024071515;2;2;0;0.5;0;0;0
Informacoes Gerais;2024071816;2;2;0;34.5;0;0;0
Informacoes Gerais;2024072100;2;2;0;5.5;0;0;0
Joel Teixeira;2024071616;2;2;2;0;0;0;0
Jogador;2024071511;2;1;0;7.5;0;0;0
Jogador;2024071520;2;2;0;6;0;0;0
Jogador;2024071613;2;2;0;94.5;0;0;0
Jogador;2024071615;2;2;1;18.5;0;0;0
Jogador;2024071618;2;2;0;5;0;0;0
Jogador;2024071715;2;2;0;12.5;0;0;0
Jogador;2024071719;2;2;0;37.5;0;0;0
Jogador;2024071720;2;2;0;53.5;0;0;0
Jogador;2024071811;2;2;0;8;0;0;0
Jogador;2024071812;2;2;0;16.5;0;0;0
Jogador;2024071820;2;2;0;24.5;0;0;0
Jogador;2024071917;2;2;0;8;0;0;0
Jogador;2024071918;2;2;0;4;0;0;0
Jogador;2024072015;2;2;1;47.5;0;0;0
Jogador;2024072110;2;2;0;17;0;0;0
Jogador;2024072112;2;2;0;18;0;0;0
Jogador;2024072114;2;2;0;19.5;0;0;0
Jogador;2024072118;2;2;0;12.5;0;0;0
Jogador;2024072120;2;2;0;5.5;0;0;0
Jogo;2024071509;2;2;0;20.5;0;0;0
Jogo;2024071512;2;2;1;48;0;0;0
Jogo;2024071613;2;1;0;33;0;0;0
Jogo;2024071713;2;2;0;36.5;0;0;0
Jogo;2024071810;2;2;0;52.5;0;0;0
Jogo;2024071811;2;2;0;167;0;0;0
Jogo;2024071920;2;2;0;22.5;0;0;0
Jogo;2024072012;2;2;0;55.5;0;0;0
Jogo;2024072112;2;2;0;24;0;0;0
Jogo;2024072115;2;2;0;37.5;0;0;0
Jogo;2024072122;2;2;0;5.5;0;0;0
Jogos em 21 / 07;2024072100;2;2;0;56;0;0;0
Jogos em 21 / 07;2024072117;2;2;0;54.5;0;0;0
Jogos em dd/mm;2024072100;2;2;0;5;0;0;0
Jose Piazoni;2024071609;2;2;2;0;0;0;0
Jose Valeriano Correa;2024071610;2;2;2;0;0;0;0
Juventude - Copa do Brasil;2024071814;2;2;0;42.5;0;0;0
Juventude - Copa do Brasil;2024071816;2;2;0;7.5;0;0;0
Juventude - Copa do Brasil;2024071820;2;2;0;4;0;0;0
Juventude 6 X 0 Fluminense;2024071820;2;2;1;41.5;0;0;0
Juventude 6 X 0 Fluminense;2024072120;2;1;1;0;0;0;0
Leonardo 1996;2024071514;2;2;2;0;0;0;0
Maiores Artilheiros;2024071816;2;2;0;45.5;0;0;0
Mais jogos no elenco atual;2024072123;2;2;0;64.5;0;0;0
Mais treinou em Campeonato;2024071816;2;2;0;7.5;0;0;0
Manoel Machado;2024071606;2;2;2;0;0;0;0
Marlon 2022;2024071501;2;2;2;0;0;0;0
Mario Vianna;2024071609;2;2;2;0;0;0;0
Nonato 2024;2024072123;2;2;0;46;0;0;0
Nilson Cardoso Bilha;2024071607;2;2;2;0;0;0;0
Patrocinio das camisas;2024071816;2;2;0;2.5;0;0;0
Paulo Ricardo 2019;2024071506;2;2;2;0;0;0;0
Phillippe Leduc;2024071513;2;2;2;0;0;0;0
Pinheiro 1963;2024071513;2;2;2;0;0;0;0
Proximos Jogos;2024071712;2;2;0;1.5;0;0;0
Ranking de Assistencias;2024072123;2;2;0;17;0;0;0
Raphael Claus;2024071912;2;2;0;28;0;0;0
Real Madrid 2 X 0 Fluminense;2024071820;2;2;2;0;0;0;0
Romualdo Arpi Filho;2024071502;2;2;2;0;0;0;0
Santa Cruz 1 X 2 Fluminense;2024071912;2;2;2;0;0;0;0
Santa Cruz 1 X 2 Fluminense;2024071913;2;2;0;16.5;0;0;0
Sao Paulo 2 X 1 Fluminense;2024072122;2;1;0;10.5;0;0;0
Sergio Cristiano do Nascimento;2024071523;2;2;2;0;0;0;0
Taca Guanabara 1966;2024071503;2;2;2;0;0;0;0
Thiago Silva 2024;2024072123;2;2;0;31.5;0;0;0
Todas as camisas;2024071820;2;2;0;68;0;0;0
Todos os Jogos apitados por Armando Marques;2024071608;2;2;2;0;0;0;0
Todos os Jogos apitados por Claudio Magalhaes;2024071616;2;2;2;0;0;0;0
Todos os Jogos contra Juventude-RS;2024071815;2;2;0;142;0;0;0
Todos os Jogos contra Rogerio Correia;2024071500;2;2;2;0;0;0;0
Toninho 1975;2024072014;2;2;0;7;0;0;0
Torneio Inicio 1948;2024071609;2;2;2;0;0;0;0
Torneio Municipal 1948;2024071611;2;2;2;0;0;0;0
Torneio Rio-Sao Paulo 1966;2024071606;2;2;2;0;0;0;0
Torneio Roberto Gomes Pedrosa 1967;2024071608;2;2;2;0;0;0;0
Treinador com mais campeonatos disputados;2024071816;2;2;0;5;0;0;0
Tecnico;2024071711;2;2;0;5;0;0;0
Vermelhos do Assis - 1975;2024071612;2;2;2;0;0;0;0
Vermelhos do Bigode - 1956;2024071612;2;2;2;0;0;0;0
Vermelhos do Toninho - 1975;2024071515;2;2;2;0;0;0;0
Vidal Ramos Junior;2024071603;2;2;2;0;0;0;0
Virgile Dufosse;2024071606;2;2;2;0;0;0;0
Wilson Lopes de Souza;2024071608;2;2;2;0;0;0;0
Arbitros;2024071618;2;2;0;35.5;0;0;0
Arbitros;2024071817;2;2;0;34.5;0;0;0
Arbitros;2024072122;2;2;0;26;0;0;0
(not set);2024071918;1;1;0;1;0;0;0
(not set);2024071920;1;1;0;141;0;0;0
(not set);2024072102;1;1;0;4;0;0;0
(not set);2024072122;1;1;0;2;0;0;0
12º Jogador;2024071920;1;1;0;20;0;0;0
15 de Abril;2024071922;1;1;0;11;0;0;0
2021 x 1991;2024072011;1;1;0;9;0;0;0
2021 x 1993;2024072011;1;1;0;4;0;0;0
2024 x 1991;2024072011;1;1;0;8;0;0;0
2024 x 1993;2024072011;1;1;0;4;0;0;0
2024 x 2020;2024072011;1;1;0;5;0;0;0
2024 x 2021;2024072011;1;1;0;7;0;0;0
23º lugar;2024071518;1;1;0;17;0;0;0
30 Adversarios que mais jogamos;2024071618;1;1;0;18;0;0;0
30 Adversarios que mais jogamos;2024071811;1;1;0;8;0;0;0
30 Adversarios que mais jogamos;2024071816;1;1;0;1;0;0;0
30 Adversarios que mais jogamos;2024071911;1;1;0;107;0;0;0
30 Estadios onde mais jogamos;2024071814;1;1;0;77;0;0;0
30 Estadios onde mais jogamos;2024072119;1;1;0;7;0;0;0
30 Arbitros que mais apitaram;2024071920;1;1;0;3;0;0;0
40 Maiores idolos;2024071920;1;1;0;136;0;0;0
ABC 1 X 1 Fluminense;2024072012;1;1;0;19;0;0;0
Abel 1976;2024071723;1;1;0;8;0;0;0
Abel Hernandez 2021;2024071502;1;1;0;3;0;0;0
Abel Hernandez 2021;2024071716;1;1;0;7;0;0;0
Adalberto 1977;2024071723;1;1;0;2;0;0;0
Ademir 1998;2024071723;1;1;0;3;0;0;0
Adidas;2024072000;1;1;0;3;0;0;0
Adilson Jose 1998;2024071716;1;1;0;3;0;0;0
Adilco 1981;2024071723;1;1;0;5;0;0;0
Adolfo Rodrigues 1945;2024071513;1;1;0;3;0;0;0
Adolfo Rodrigues 1945;2024071716;1;1;0;3;0;0;0
Adriano 1998;2024071723;1;1;0;2;0;0;0
Adversario do mesmo estado;2024072001;1;1;0;3;0;0;0
Adversario por ano;2024071515;1;1;0;10;0;0;0
Adversario por ano;2024072011;1;1;0;191;0;0;0
Adversario x Campeonato;2024071818;1;1;0;12;0;0;0
Adversario x Campeonato;2024071820;1;1;0;20;0;0;0
Adversario x Campeonato;2024071821;1;1;0;28;0;0;0
Adversario x Estadio;2024071709;1;1;0;21;0;0;0
Adversario x Estadio;2024071822;1;1;0;17;0;0;0
Adversario x Estadio;2024072112;1;1;0;5;0;0;0
Adversario x Arbitro;2024071515;1;1;0;0;0;0;0
Adversario x Arbitro;2024071516;1;1;0;356;0;0;0
Adversarios;2024071512;1;1;0;11;0;0;0
Adversarios;2024071513;1;1;0;14;0;0;0
Adversarios;2024071515;1;1;0;2;0;0;0
Adversarios;2024071517;1;1;0;19;0;0;0
Adversarios;2024071518;1;1;0;15;0;0;0
Adversarios;2024071602;1;1;0;98;0;0;0
Adversarios;2024071709;1;1;0;9;0;0;0
Adversarios;2024071712;1;1;0;1;0;0;0
Adversarios;2024071716;1;1;0;17;0;0;0
Adversarios;2024071720;1;1;0;33;0;0;0
Adversarios;2024071810;1;1;0;7;0;0;0
Adversarios;2024071812;1;1;0;6;0;0;0
Adversarios;2024071900;1;1;0;9;0;0;0
Adversarios;2024071909;1;1;0;16;0;0;0
Adversarios;2024071916;1;1;0;13;0;0;0
Adversarios;2024071920;1;1;0;41;0;0;0
Adversarios;2024072000;1;1;0;389;0;0;0
Adversarios;2024072011;1;1;0;26;0;0;0
Adversarios;2024072106;1;1;0;6;0;0;0
Adversarios;2024072111;1;1;0;7;0;0;0
Adversarios;2024072113;1;1;0;22;0;0;0
Adversarios;2024072118;1;1;0;83;0;0;0
Adversarios Mato Grosso;2024071912;1;1;0;19;0;0;0
Adversarios Mato Grosso do Sul;2024071912;1;1;0;6;0;0;0
Adversarios do(a) Mato Grosso;2024072001;1;1;0;27;0;0;0
Afonsinho 1981;2024071723;1;1;0;5;0;0;0
Afonso Vitor de Oliveira;2024071605;1;1;1;0;0;0;0
Agenor 2019;2024071613;1;1;0;28;0;0;0
Agomar Martins;2024071817;1;1;0;19;0;0;0
Ailton 1996;2024071723;1;1;0;7;0;0;0
Ailton Cruz 1999;2024071821;1;1;0;41;0;0;0
Al Ahli Saudi 2 X 3 Fluminense;2024071812;1;1;0;21;0;0;0
Al Shabab 2 X 2 Fluminense;2024071812;1;1;0;9;0;0;0
Alair Correia;2024071922;1;1;0;6;0;0;0
Alan Trindade da Silva;2024071619;1;1;0;8;0;0;0
Albertao;2024071922;1;1;0;15;0;0;0
Alejandro Villanueva;2024071922;1;1;0;6;0;0;0
Alex Gomes Stefano;2024071620;1;1;0;29;0;0;0
Alexandre 1979;2024071723;1;1;0;1;0;0;0
Alexandre 1983;2024071723;1;1;0;3;0;0;0
Alexandre Cruz 1989;2024071723;1;1;0;1;0;0;0
Alexandre Jesus 2024;2024071816;1;1;0;57;0;0;0
Alfredo Jaconi;2024071814;1;1;0;5;0;0;0
Alfredo Jaconi;2024071922;1;1;0;11;0;0;0
