# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240205
# Data de termino: 20240211
Cidade;Data;Usuarios;Novos usuarios;Sessoes engajadas;Taxa de engajamento;Sessoes engajadas por usuario;Tempo medio de engajamento;Contagem de eventos;Conversoes;Receita total
Petropolis;20240208;1;1;1;1;1;126;71;0;0
Petropolis;20240210;1;0;1;1;1;207;88;0;0
Pinhao;20240209;1;1;1;1;1;10;5;0;0
Piuma;20240207;1;1;1;1;1;28;4;0;0
Plymouth;20240207;1;1;1;1;1;0;3;0;0
Poltava;20240207;1;0;1;1;1;1;3;0;0
Pombal;20240206;1;0;1;1;1;169;38;0;0
Pombal;20240209;1;0;1;1;1;80;12;0;0
Pombal;20240211;1;0;2;1;2;410;55;0;0
Porto Alegre;20240206;1;1;2;1;2;143;29;0;0
Porto Belo;20240205;1;1;1;1;1;26;4;0;0
Porto Nacional;20240207;1;1;1;1;1;118;12;0;0
Recife;20240211;1;0;1;1;1;155;15;0;0
Ribeirao Preto;20240205;1;1;1;1;1;93;10;0;0
Ribeirao Preto;20240208;1;0;0;0;0;2;3;0;0
Ribeirao Preto;20240210;1;1;1;1;1;530;10;0;0
Rio Bonito;20240207;1;0;1;0.5;1;84;27;0;0
Rio das Ostras;20240206;1;0;1;1;1;1059;65;0;0
Rio das Ostras;20240207;1;0;1;1;1;575;119;0;0
Salvador;20240207;1;0;4;1;4;1070;191;0;0
Salvador;20240209;1;0;1;1;1;182;19;0;0
Santo Antonio de Padua;20240211;1;0;1;1;1;43;13;0;0
Santos;20240209;1;0;1;1;1;34;4;0;0
Sao Francisco de Paula;20240209;1;0;1;1;1;64;1;0;0
Sao Goncalo;20240208;1;0;2;1;2;24;14;0;0
Sao Goncalo;20240210;1;1;1;1;1;42;5;0;0
Sao Joao del Rei;20240210;1;0;1;1;1;81;4;0;0
Sao Jose;20240206;1;1;1;1;1;28;5;0;0
Sao Jose dos Pinhais;20240207;1;1;1;1;1;91;5;0;0
Sao Lourenco;20240208;1;1;1;1;1;10;4;0;0
Sao Luis;20240207;1;1;1;1;1;9;4;0;0
Sao Luis;20240208;1;1;1;1;1;37;5;0;0
Sao Mateus do Sul;20240209;1;0;0;0;0;0;2;0;0
Sao Paulo;20240210;1;0;2;1;2;469;26;0;0
Sao Paulo;20240211;1;0;1;0.5;1;42;18;0;0
Sao Pedro da Aldeia;20240207;1;0;0;0;0;0;3;0;0
Saquarema;20240211;1;1;0;0;0;0;3;0;0
Seropedica;20240207;1;0;1;1;1;405;130;0;0
Sete Lagoas;20240207;1;0;1;1;1;423;75;0;0
Sofia;20240208;1;1;1;0.5;1;17;9;0;0
Suzano;20240208;1;1;0;0;0;2;4;0;0
Teresopolis;20240207;1;1;1;0.5;1;136;32;0;0
Tubarao;20240208;1;0;1;1;1;103;21;0;0
Uberlandia;20240205;1;0;1;1;1;96;9;0;0
Uberlandia;20240206;1;1;1;1;1;15;4;0;0
Uberlandia;20240208;1;1;1;1;1;45;5;0;0
Valparaiso de Goias;20240205;1;1;1;1;1;31;9;0;0
Varginha;20240208;1;0;1;1;1;80;4;0;0
Vassouras;20240206;1;1;0;0;0;2;8;0;0
Viamao;20240207;1;0;1;1;1;30;10;0;0
Viamao;20240209;1;0;1;1;1;73;10;0;0
Vila Velha;20240206;1;0;1;1;1;510;70;0;0
Vitoria;20240206;1;1;1;0.5;1;150;22;0;0
Vitoria;20240209;1;1;1;1;1;28;4;0;0
Volta Redonda;20240209;1;1;1;1;1;69;5;0;0
Xangri-la;20240206;1;0;0;0;0;0;3;0;0
Araraquara;20240205;0;0;0;0;0;0;3;0;0
Barra do Pirai;20240210;0;0;0;0;0;0;3;0;0
Belo Horizonte;20240210;0;0;0;0;0;0;2;0;0
Cabo Frio;20240211;0;0;0;0;0;0;7;0;0
Itaperuna;20240210;0;0;0;0;0;0;3;0;0
Itaperuna;20240211;0;0;0;0;0;0;2;0;0
Joanopolis;20240206;0;0;0;0;0;0;2;0;0
Juiz de Fora;20240208;0;0;0;0;0;0;2;0;0
Recife;20240206;0;0;0;0;0;0;2;0;0
Rio das Ostras;20240205;0;0;0;0;0;0;4;0;0
Sao Goncalo;20240207;0;0;0;0;0;0;4;0;0
Sao Pedro da Aldeia;20240208;0;0;0;0;0;0;2;0;0
Zurich;20240207;0;0;0;0;0;0;2;0;0
