# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20231218
# Data de termino: 20231231
Regiao;Data;Usuarios recorrentes;Primeiras visitas;Total de usuarios;Usuarios
State of Rio Grande do Sul;20231227;1;2;3;3
State of Rio Grande do Sul;20231228;1;2;2;2
State of Santa Catarina;20231220;1;0;1;1
State of Santa Catarina;20231221;1;0;1;1
State of Santa Catarina;20231225;1;2;3;3
State of Santa Catarina;20231226;1;1;2;2
State of Santa Catarina;20231227;1;1;3;2
State of Sao Paulo;20231218;1;22;24;24
State of Sao Paulo;20231219;1;15;17;16
State of Sao Paulo;20231227;1;6;7;7
State of Sao Paulo;20231231;1;8;11;10
Ulyanovsk Oblast;20231219;1;0;1;1
Ulyanovsk Oblast;20231225;1;0;1;1
Ulyanovsk Oblast;20231229;1;0;1;1
Ulyanovsk Oblast;20231230;1;0;1;1
(not set);20231222;0;1;1;1
(not set);20231230;0;1;1;1
Apulia;20231228;0;0;1;1
Baden-Wurttemberg;20231228;0;1;1;1
Bekes County;20231222;0;1;1;1
Buenos Aires Province;20231222;0;1;1;1
California;20231218;0;1;1;1
California;20231220;0;1;1;1
California;20231229;0;1;1;1
Campania;20231228;0;1;1;1
Capital Region of Denmark;20231224;0;1;1;1
Catalonia;20231219;0;1;1;1
Dubai;20231227;0;1;1;1
Emilia-Romagna;20231219;0;1;1;1
Emilia-Romagna;20231231;0;0;1;0
England;20231219;0;1;1;1
England;20231223;0;1;1;1
England;20231230;0;1;1;1
Federal District;20231218;0;4;4;4
Federal District;20231222;0;6;6;6
Florida;20231225;0;1;1;1
Florida;20231228;0;1;1;1
Florida;20231229;0;1;1;1
Galicia;20231218;0;1;1;1
Grand Est;20231223;0;1;1;1
Hessen;20231221;0;1;1;1
Ile-de-France;20231220;0;1;1;1
Ile-de-France;20231221;0;1;1;1
Ile-de-France;20231228;0;1;1;1
Jalisco;20231222;0;1;1;1
Kansas;20231225;0;1;1;1
Klaipeda County;20231231;0;1;1;1
Limburg;20231230;0;1;1;1
Lisbon;20231218;0;1;1;1
Lisbon;20231220;0;1;1;1
Lombardy;20231225;0;1;1;1
Lublin Voivodeship;20231225;0;1;1;1
Massachusetts;20231222;0;1;1;1
Ohio;20231220;0;2;2;2
Oregon;20231218;0;2;2;2
Oslo;20231221;0;1;1;1
Oslo;20231227;0;1;1;1
Pichincha;20231229;0;1;1;1
Piedmont;20231221;0;1;1;1
Porto District;20231228;0;1;1;1
Puebla;20231220;0;1;1;1
Puebla;20231224;0;0;1;0
Puebla;20231225;0;1;2;1
Puebla;20231229;0;1;1;1
Queretaro;20231222;0;1;1;1
Saxony;20231219;0;1;1;1
Saxony;20231226;0;1;1;1
Scotland;20231223;0;1;1;1
Setubal;20231225;0;1;1;1
State of Acre;20231221;0;1;1;1
State of Alagoas;20231221;0;1;1;1
State of Alagoas;20231222;0;2;2;2
State of Alagoas;20231226;0;1;1;1
State of Alagoas;20231228;0;1;1;1
State of Amapa;20231222;0;2;2;2
State of Amapa;20231223;0;1;1;1
State of Amapa;20231225;0;1;1;1
State of Amazonas;20231219;0;1;1;1
State of Amazonas;20231221;0;1;1;1
State of Amazonas;20231222;0;4;4;4
State of Amazonas;20231223;0;1;1;1
State of Amazonas;20231224;0;3;3;3
State of Amazonas;20231226;0;1;1;1
State of Amazonas;20231227;0;1;1;1
State of Amazonas;20231228;0;1;1;1
State of Bahia;20231221;0;1;2;2
State of Bahia;20231222;0;9;9;9
State of Bahia;20231224;0;1;2;2
State of Bahia;20231226;0;1;1;1
State of Bahia;20231228;0;2;3;2
State of Bahia;20231231;0;2;2;2
State of Ceara;20231219;0;4;4;4
State of Ceara;20231223;0;2;2;2
State of Ceara;20231224;0;1;1;1
State of Ceara;20231225;0;1;1;1
State of Ceara;20231227;0;3;3;3
State of Ceara;20231228;0;1;1;1
State of Ceara;20231229;0;1;2;1
State of Ceara;20231230;0;2;2;2
State of Ceara;20231231;0;2;2;2
State of Espirito Santo;20231222;0;7;7;7
State of Espirito Santo;20231225;0;1;1;1
State of Espirito Santo;20231226;0;3;4;3
State of Espirito Santo;20231227;0;1;1;1
State of Espirito Santo;20231230;0;6;6;6
State of Espirito Santo;20231231;0;1;1;1
State of Goias;20231224;0;0;1;0
State of Goias;20231229;0;1;2;1
State of Goias;20231230;0;0;1;0
State of Maranhao;20231218;0;1;1;1
State of Maranhao;20231220;0;1;1;1
State of Maranhao;20231221;0;2;2;2
State of Maranhao;20231222;0;5;5;5
State of Maranhao;20231223;0;2;2;2
State of Maranhao;20231228;0;1;1;1
State of Maranhao;20231229;0;2;2;2
State of Mato Grosso;20231218;0;1;1;1
State of Mato Grosso;20231219;0;4;4;4
State of Mato Grosso;20231222;0;2;2;2
State of Mato Grosso;20231224;0;1;1;1
State of Mato Grosso;20231230;0;1;1;1
State of Mato Grosso;20231231;0;1;1;1
State of Mato Grosso do Sul;20231221;0;2;2;2
State of Mato Grosso do Sul;20231222;0;3;3;3
State of Mato Grosso do Sul;20231224;0;0;1;0
State of Mato Grosso do Sul;20231228;0;1;1;1
State of Minas Gerais;20231227;0;5;7;5
State of Minas Gerais;20231231;0;1;1;1
State of Para;20231220;0;0;1;1
State of Para;20231221;0;1;1;1
State of Para;20231222;0;8;8;8
State of Para;20231223;0;1;1;1
State of Para;20231225;0;1;1;1
State of Para;20231228;0;1;1;1
State of Paraiba;20231218;0;1;1;1
State of Paraiba;20231222;0;2;2;2
State of Paraiba;20231224;0;2;2;2
State of Paraiba;20231227;0;1;1;1
State of Parana;20231218;0;1;1;1
State of Parana;20231219;0;2;2;2
State of Parana;20231221;0;1;1;1
State of Parana;20231223;0;1;1;1
State of Parana;20231225;0;1;1;1
State of Parana;20231226;0;3;3;3
State of Parana;20231229;0;2;2;2
State of Parana;20231230;0;2;2;2
State of Parana;20231231;0;2;2;2
State of Pernambuco;20231222;0;10;10;10
State of Pernambuco;20231223;0;1;1;1
State of Pernambuco;20231230;0;1;1;1
State of Pernambuco;20231231;0;1;1;1
State of Piaui;20231222;0;2;2;2
State of Piaui;20231227;0;1;1;1
State of Rio Grande do Norte;20231218;0;3;3;3
State of Rio Grande do Norte;20231219;0;1;1;1
State of Rio Grande do Norte;20231222;0;7;7;7
State of Rio Grande do Norte;20231226;0;1;1;1
State of Rio Grande do Norte;20231229;0;1;1;1
State of Rio Grande do Sul;20231218;0;4;5;4
State of Rio Grande do Sul;20231219;0;1;1;1
State of Rio Grande do Sul;20231229;0;1;1;1
State of Rio Grande do Sul;20231231;0;1;1;1
State of Rondonia;20231218;0;1;1;1
State of Rondonia;20231222;0;1;1;1
State of Roraima;20231218;0;1;1;1
State of Roraima;20231224;0;1;1;1
State of Santa Catarina;20231218;0;2;3;3
State of Santa Catarina;20231219;0;1;1;1
State of Santa Catarina;20231222;0;8;8;8
State of Santa Catarina;20231223;0;2;2;2
State of Santa Catarina;20231224;0;3;3;3
State of Sao Paulo;20231223;0;14;15;14
State of Sergipe;20231218;0;1;1;1
State of Sergipe;20231219;0;1;1;1
State of Sergipe;20231221;0;1;1;1
State of Sergipe;20231222;0;1;1;1
State of Sergipe;20231223;0;1;1;1
State of Sergipe;20231225;0;1;1;1
State of Sergipe;20231226;0;1;1;1
State of Sergipe;20231231;0;1;1;1
State of Tocantins;20231218;0;1;1;1
State of Tocantins;20231220;0;1;1;1
State of Tocantins;20231222;0;3;3;3
State of Tocantins;20231224;0;0;1;0
State of Tocantins;20231226;0;1;1;1
Tokyo;20231220;0;1;1;1
Veneto;20231228;0;1;1;1
Vienna;20231229;0;1;1;1
