# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240311
# Data de termino: 20240317
Cidade;Data;Usuarios;Novos usuarios;Sessoes engajadas;Taxa de engajamento;Sessoes engajadas por usuario;Tempo medio de engajamento;Contagem de eventos;Conversoes;Receita total
Manaus;20240313;2;1;1;0.5;0.5;204;70;0;0
Manaus;20240314;2;2;1;0.5;0.5;24.5;8;0;0
Natal;20240314;2;2;1;0.5;0.5;118;23;0;0
Natal;20240315;2;2;1;0.5;0.5;56.5;8;0;0
Niteroi;20240316;2;0;4;1;2;143.5;52;0;0
Niteroi;20240317;2;1;2;0.4;1;55;24;0;0
Nova Iguacu;20240317;2;2;0;0;0;0;6;0;0
Petropolis;20240312;2;1;2;1;1;577;127;0;0
Recife;20240311;2;2;2;1;1;81;13;0;0
Sao Paulo;20240316;2;2;2;1;1;23;9;0;0
Varginha;20240314;2;1;2;1;1;184;74;0;0
Vitoria;20240317;2;1;2;1;1;97;30;0;0
4372;20240317;1;1;1;1;1;58;5;0;0
Almirante Tamandare;20240316;1;1;1;1;1;14;4;0;0
Altoona;20240313;1;1;0;0;0;0;4;0;0
Ananindeua;20240316;1;1;0;0;0;8;5;0;0
Anapolis;20240312;1;1;1;1;1;86;5;0;0
Anapolis;20240314;1;1;1;1;1;21;5;0;0
Aparecida de Goiania;20240314;1;1;1;1;1;31;4;0;0
Aparecida de Goiania;20240317;1;1;0;0;0;5;4;0;0
Arapiraca;20240314;1;1;1;1;1;21;4;0;0
Areal;20240317;1;0;1;0.5;1;161;28;0;0
Balok;20240316;1;1;1;1;1;22;5;0;0
Barcelona;20240315;1;0;2;1;2;36;22;0;0
Barra do Garcas;20240315;1;1;0;0;0;0;3;0;0
Barra do Pirai;20240312;1;1;1;1;1;38;4;0;0
Barretos;20240311;1;1;1;1;1;726;62;0;0
Bauru;20240315;1;1;1;1;1;27;5;0;0
Belem;20240313;1;1;1;1;1;96;11;0;0
Belem;20240317;1;1;1;1;1;73;4;0;0
Belford Roxo;20240312;1;1;0;0;0;0;4;0;0
Belford Roxo;20240315;1;1;0;0;0;9;5;0;0
Belford Roxo;20240316;1;1;1;1;1;24;7;0;0
Belford Roxo;20240317;1;0;1;1;1;138;20;0;0
Belo Horizonte;20240315;1;1;1;1;1;22;4;0;0
Belo Horizonte;20240316;1;1;0;0;0;0;3;0;0
Belo Horizonte;20240317;1;1;1;1;1;55;11;0;0
Blumenau;20240311;1;1;1;1;1;25;6;0;0
Blumenau;20240317;1;1;1;1;1;23;4;0;0
Bologna;20240317;1;1;1;1;1;47;11;0;0
Braco do Norte;20240314;1;0;1;1;1;133;26;0;0
Braco do Norte;20240317;1;0;1;1;1;78;3;0;0
Brasilia;20240316;1;0;1;0.25;1;181;33;0;0
Brasilia;20240317;1;0;1;0.5;1;24;10;0;0
Brusque;20240316;1;1;1;1;1;269;11;0;0
Cabo Frio;20240311;1;1;0;0;0;5;5;0;0
Cabo Frio;20240316;1;1;1;1;1;16;5;0;0
Cabo Frio;20240317;1;0;1;1;1;115;16;0;0
Caceres;20240316;1;1;1;1;1;337;22;0;0
Camboriu;20240314;1;1;1;1;1;16;5;0;0
Campinas;20240315;1;1;1;1;1;1;4;0;0
Campo Grande;20240311;1;1;1;1;1;104;5;0;0
Campo Grande;20240312;1;1;1;1;1;386;38;0;0
Campos dos Goytacazes;20240311;1;0;1;1;1;27;1;0;0
Carapicuiba;20240315;1;0;1;1;1;85;13;0;0
Cuiaba;20240313;1;1;0;0;0;0;3;0;0
Cuiaba;20240314;1;1;0;0;0;0;3;0;0
Cuiaba;20240315;1;1;0;0;0;0;5;0;0
Cuiaba;20240316;1;1;0;0;0;0;3;0;0
Curitiba;20240312;1;1;1;1;1;53;5;0;0
Curitiba;20240313;1;1;1;1;1;20;5;0;0
Curitiba;20240315;1;1;1;1;1;3;5;0;0
Curitiba;20240317;1;1;1;1;1;22;4;0;0
Dammam;20240315;1;1;1;1;1;12;5;0;0
Duque de Caxias;20240315;1;1;1;1;1;35;5;0;0
Faro;20240315;1;1;1;1;1;1041;79;0;0
Feira de Santana;20240312;1;1;1;1;1;215;36;0;0
Feira de Santana;20240314;1;1;1;1;1;15;6;0;0
Fortaleza;20240312;1;1;1;1;1;41;12;0;0
Goiania;20240313;1;1;1;1;1;137;18;0;0
Goiania;20240316;1;0;1;1;1;550;58;0;0
Gravatai;20240316;1;1;0;0;0;7;4;0;0
Houston;20240313;1;1;1;1;1;381;30;0;0
Iguaba Grande;20240314;1;0;1;1;1;153;50;0;0
Ilhabela;20240311;1;0;1;0.5;1;70;16;0;0
Itabaiana;20240316;1;1;1;1;1;83;5;0;0
Itabira;20240317;1;1;1;0.5;1;22;13;0;0
Itaborai;20240314;1;0;1;1;1;85;16;0;0
Itajai;20240315;1;0;1;1;1;177;25;0;0
Itaperuna;20240317;1;1;1;1;1;61;5;0;0
Itaquaquecetuba;20240315;1;1;0;0;0;3;5;0;0
Jacobina;20240317;1;1;1;1;1;42;4;0;0
Japeri;20240312;1;1;1;1;1;13;4;0;0
Joao Pessoa;20240311;1;1;1;0.5;1;3;8;0;0
Joao Pessoa;20240315;1;0;2;0.6666666666666666;2;50;27;0;0
Joinville;20240314;1;1;0;0;0;0;6;0;0
Jose Bonifacio;20240317;1;1;0;0;0;1;4;0;0
Juazeiro do Norte;20240317;1;0;0;0;0;0;2;0;0
Juiz de Fora;20240311;1;0;1;0.5;1;57;19;0;0
Juiz de Fora;20240314;1;0;1;1;1;21;11;0;0
Leopoldina;20240317;1;1;1;1;1;16;4;0;0
Linhares;20240314;1;1;1;1;1;70;6;0;0
Linhares;20240317;1;1;1;1;1;31;7;0;0
Lisbon;20240311;1;1;1;1;1;634;92;0;0
Lisbon;20240317;1;1;1;1;1;18;7;0;0
Londrina;20240315;1;1;0;0;0;7;5;0;0
Los Angeles;20240316;1;1;0;0;0;0;3;0;0
Macae;20240313;1;0;0;0;0;0;2;0;0
Macapa;20240315;1;1;0;0;0;0;3;0;0
Macapa;20240316;1;1;1;1;1;90;36;0;0
Maceio;20240314;1;1;1;1;1;132;8;0;0
Madrid;20240314;1;0;1;1;1;37;10;0;0
Mage;20240311;1;1;1;1;1;20;4;0;0
Mage;20240316;1;1;0;0;0;0;3;0;0
Mairinque;20240317;1;1;1;1;1;30;5;0;0
Manaus;20240312;1;0;1;1;1;462;99;0;0
Manaus;20240316;1;1;2;1;2;47;13;0;0
Manaus;20240317;1;1;1;1;1;10;4;0;0
Maringa;20240313;1;1;1;1;1;139;13;0;0
Milan;20240311;1;1;2;1;2;467;49;0;0
Milan;20240313;1;0;1;0.5;1;179;28;0;0
Montijo;20240317;1;0;1;1;1;0;1;0;0
Mossoro;20240312;1;0;0;0;0;3;1;0;0
Munich;20240315;1;0;0;0;0;7;4;0;0
Natal;20240313;1;1;1;1;1;61;5;0;0
Nilopolis;20240316;1;0;2;1;2;345;64;0;0
Niteroi;20240312;1;0;1;0.5;1;113;23;0;0
Niteroi;20240315;1;1;0;0;0;0;4;0;0
Nova Friburgo;20240311;1;1;1;1;1;23;5;0;0
Nova Friburgo;20240316;1;1;1;1;1;437;93;0;0
Nova Iguacu;20240315;1;0;1;1;1;77;20;0;0
Nova Iguacu;20240316;1;0;0;0;0;1481;559;0;0
Oceanside;20240312;1;0;0;0;0;2;3;0;0
Olinda;20240314;1;1;0;0;0;8;4;0;0
Palhoca;20240315;1;1;1;1;1;40;5;0;0
Palmeira das Missoes;20240314;1;1;1;1;1;21;5;0;0
Paracambi;20240314;1;1;1;1;1;68;8;0;0
Paraguacu Paulista;20240315;1;0;1;1;1;18;8;0;0
Paranavai;20240311;1;1;1;1;1;0;3;0;0
Paris;20240311;1;1;1;1;1;32;10;0;0
Paris;20240313;1;0;1;1;1;1049;11;0;0
Parnamirim;20240315;1;0;0;0;0;1;5;0;0
Parnamirim;20240317;1;1;1;1;1;34;5;0;0
Patos;20240311;1;0;0;0;0;5;6;0;0
Petrolina;20240313;1;1;0;0;0;0;3;0;0
Petropolis;20240311;1;0;1;0.25;1;90;20;0;0
Petropolis;20240316;1;1;1;1;1;72;5;0;0
Petropolis;20240317;1;1;1;1;1;38;4;0;0
Pombal;20240317;1;0;1;1;1;117;14;0;0
Porto;20240315;1;1;1;1;1;48;5;0;0
Porto Alegre;20240311;1;1;1;1;1;277;38;0;0
Porto Alegre;20240314;1;0;0;0;0;8;4;0;0
Porto Alegre;20240317;1;1;1;1;1;48;4;0;0
Pouso Alegre;20240312;1;1;1;1;1;163;5;0;0
Queimados;20240316;1;0;1;1;1;627;40;0;0
Recife;20240313;1;1;1;1;1;95;15;0;0
Recife;20240316;1;1;1;1;1;37;7;0;0
Ribeirao Preto;20240312;1;1;1;1;1;29;4;0;0
Ribeirao Preto;20240313;1;1;1;1;1;89;27;0;0
Ribeirao Preto;20240314;1;1;1;1;1;30;5;0;0
Rio Bonito;20240314;1;0;1;1;1;87;27;0;0
Rio Bonito;20240316;1;0;1;1;1;998;401;0;0
Rio das Ostras;20240313;1;0;1;1;1;23;6;0;0
Rolandia;20240313;1;1;1;1;1;27;4;0;0
Salvador;20240311;1;1;0;0;0;0;6;0;0
Salvador;20240312;1;0;1;0.5;1;90;16;0;0
Salvador;20240313;1;1;1;1;1;246;24;0;0
Salvador;20240317;1;1;2;1;2;588;90;0;0
Santiago;20240312;1;1;0;0;0;4;4;0;0
Sao Caetano do Sul;20240316;1;1;0;0;0;4;4;0;0
Sao Goncalo;20240313;1;0;1;1;1;41;7;0;0
Sao Goncalo;20240314;1;0;1;1;1;14;6;0;0
Sao Goncalo;20240316;1;1;1;1;1;24;5;0;0
Sao Joao de Meriti;20240316;1;1;1;1;1;61;32;0;0
Sao Joao del Rei;20240316;1;1;1;1;1;82;4;0;0
Sao Jose do Rio Pardo;20240315;1;1;1;1;1;97;5;0;0
Sao Jose do Vale do Rio Preto;20240312;1;1;1;1;1;250;32;0;0
Sao Jose dos Pinhais;20240313;1;1;1;1;1;44;8;0;0
Sao Pedro da Aldeia;20240311;1;1;1;1;1;20;5;0;0
Serra;20240316;1;0;0;0;0;8;4;0;0
Teresina;20240313;1;1;1;1;1;30;5;0;0
Teresopolis;20240315;1;0;1;0.5;1;13;10;0;0
Teresopolis;20240317;1;1;1;1;1;22;4;0;0
Tres Coracoes;20240315;1;1;1;1;1;63;9;0;0
Turin;20240314;1;1;1;1;1;51;5;0;0
Valinhos;20240312;1;1;1;1;1;65;11;0;0
Viamao;20240311;1;0;1;1;1;124;10;0;0
Vila Velha;20240313;1;1;1;1;1;47;8;0;0
Vila Velha;20240316;1;0;1;1;1;2832;267;0;0
Vitoria;20240311;1;1;0;0;0;0;4;0;0
Vitoria;20240312;1;0;1;1;1;12;3;0;0
Vitoria;20240313;1;0;1;1;1;87;11;0;0
Vitoria;20240314;1;1;1;1;1;104;7;0;0
Vitoria;20240315;1;0;1;1;1;88;15;0;0
Vitoria da Conquista;20240311;1;1;1;1;1;15;5;0;0
Vitoria da Conquista;20240313;1;1;1;1;1;36;11;0;0
Volta Redonda;20240314;1;1;0;0;0;7;4;0;0
Xangri-la;20240311;1;1;1;1;1;52;9;0;0
Anapolis;20240317;0;0;0;0;0;0;2;0;0
Belem;20240311;0;0;0;0;0;0;3;0;0
Duque de Caxias;20240311;0;0;0;0;0;0;2;0;0
Matao;20240311;0;0;0;0;0;0;3;0;0
Petropolis;20240313;0;0;0;0;0;0;3;0;0
Rio Claro;20240311;0;0;0;0;0;0;2;0;0
