# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240520
# Data de termino: 20240526
Cidade;Data;Usuarios;Novos usuarios;Sessoes engajadas;Taxa de engajamento;Sessoes engajadas por usuario;Tempo medio de engajamento;Contagem de eventos;Eventos principais;Taxa de eventos principais do usuario;Receita total
Itu;20240523;2;2;1;0.3333333333333333;0.5;23.5;11;0;0;0
Joao Pessoa;20240522;2;1;2;1;1;37;11;0;0;0
Juiz de Fora;20240521;2;0;2;1;1;49.5;39;0;0;0
Juiz de Fora;20240522;2;0;6;1;3;329.5;186;0;0;0
Juiz de Fora;20240524;2;0;2;1;1;25.5;29;0;0;0
Macae;20240524;2;1;2;1;1;80.5;22;0;0;0
Niteroi;20240520;2;2;2;1;1;161;37;0;0;0
Nova Iguacu;20240520;2;2;2;1;1;16.5;9;0;0;0
Oslo Municipality;20240522;2;2;2;1;1;75;9;0;0;0
Petropolis;20240521;2;1;2;1;1;52.5;14;0;0;0
Recife;20240523;2;1;2;0.6666666666666666;1;35;12;0;0;0
Rio Bonito;20240521;2;1;2;1;1;46.5;32;0;0;0
Salvador;20240525;2;0;1;0.5;0.5;61.5;13;0;0;0
Santos;20240524;2;2;1;0.5;0.5;33.5;17;0;0;0
Sao Goncalo;20240525;2;1;1;0.5;0.5;8.5;7;0;0;0
Sao Joao de Meriti;20240520;2;2;2;1;1;51;15;0;0;0
Serra;20240523;2;1;2;1;1;15.5;15;0;0;0
Serra;20240524;2;1;2;1;1;313.5;49;0;0;0
Sydney;20240520;2;2;1;0.5;0.5;11;11;0;0;0
Varginha;20240521;2;1;0;0;0;58;44;0;0;0
Vila Velha;20240522;2;1;1;0.5;0.5;375;54;0;0;0
Vitoria;20240523;2;0;1;0.5;0.5;90.5;26;0;0;0
Volta Redonda;20240521;2;2;1;0.5;0.5;3;7;0;0;0
1154;20240524;1;1;0;0;0;6;4;0;0;0
54970;20240521;1;1;1;1;1;42;5;0;0;0
5551;20240524;1;0;1;1;1;168;1;0;0;0
5551;20240525;1;0;1;1;1;22;8;0;0;0
Aguas Lindas de Goias;20240525;1;1;1;1;1;28;5;0;0;0
Amadora;20240523;1;0;2;1;2;164;38;0;0;0
Ananindeua;20240524;1;1;1;1;1;14;4;0;0;0
Anapolis;20240520;1;1;1;1;1;15;4;0;0;0
Angra dos Reis;20240522;1;1;1;1;1;7;4;0;0;0
Aracaju;20240522;1;1;1;1;1;43;5;0;0;0
Aracaju;20240524;1;1;1;1;1;23;5;0;0;0
Aracaju;20240526;1;1;0;0;0;646;95;0;0;0
Araruama;20240523;1;1;1;1;1;37;13;0;0;0
Araruama;20240525;1;1;0;0;0;7;5;0;0;0
Arica;20240526;1;1;0;0;0;0;4;0;0;0
Barbacena;20240520;1;1;0;0;0;8;4;0;0;0
Belem;20240526;1;0;1;0.5;1;80;17;0;0;0
Belford Roxo;20240520;1;1;1;1;1;27;4;0;0;0
Belford Roxo;20240521;1;1;1;1;1;25;4;0;0;0
Belford Roxo;20240524;1;0;2;1;2;162;27;0;0;0
Belford Roxo;20240526;1;1;0;0;0;44;5;0;0;0
Belo Horizonte;20240522;1;1;1;1;1;17;10;0;0;0
Belo Horizonte;20240523;1;1;1;1;1;6;5;0;0;0
Belo Horizonte;20240524;1;0;1;1;1;46;17;0;0;0
Bowie;20240523;1;1;1;1;1;34;8;0;0;0
Braco do Norte;20240521;1;1;1;1;1;19;4;0;0;0
Braco do Norte;20240522;1;1;2;0.5;2;1673;151;0;0;0
Braco do Norte;20240526;1;1;0;0;0;22;5;0;0;0
Braga;20240523;1;1;0;0;0;9;4;0;0;0
Braganca Paulista;20240524;1;1;0;0;0;0;3;0;0;0
Cabo Frio;20240523;1;1;1;1;1;0;4;0;0;0
Cachoeiro de Itapemirim;20240526;1;1;0;0;0;22;5;0;0;0
Cajazeiras;20240522;1;1;1;1;1;40;4;0;0;0
Camacari;20240522;1;0;1;1;1;2873;510;0;0;0
Cambe;20240522;1;1;1;1;1;38;5;0;0;0
Camboriu;20240523;1;1;0;0;0;0;3;0;0;0
Campina Grande;20240520;1;0;1;1;1;347;56;0;0;0
Campina Grande;20240522;1;1;0;0;0;0;3;0;0;0
Campinas;20240524;1;1;0;0;0;0;3;0;0;0
Campo Grande;20240522;1;0;1;1;1;38;10;0;0;0
Campo Grande;20240523;1;0;1;1;1;125;7;0;0;0
Campo Grande;20240524;1;0;1;1;1;40;6;0;0;0
Campo Grande;20240525;1;0;1;1;1;166;35;0;0;0
Campo Grande;20240526;1;0;0;0;0;53;14;0;0;0
Campos dos Goytacazes;20240521;1;1;1;1;1;4;9;0;0;0
Campos dos Goytacazes;20240523;1;1;1;1;1;41;9;0;0;0
Campos dos Goytacazes;20240526;1;0;1;1;1;25;10;0;0;0
Canoas;20240520;1;1;1;1;1;60;8;0;0;0
Carangola;20240520;1;0;1;1;1;11;3;0;0;0
Carapicuiba;20240520;1;1;1;1;1;41;5;0;0;0
Carapicuiba;20240525;1;1;0;0;0;0;3;0;0;0
Carpi;20240524;1;1;2;1;2;39;20;0;0;0
Cascavel;20240524;1;1;1;1;1;16;8;0;0;0
Cataguases;20240525;1;0;1;1;1;98;8;0;0;0
Catalao;20240523;1;1;1;1;1;47;6;0;0;0
Caxias do Sul;20240520;1;1;1;1;1;58;5;0;0;0
Caxias do Sul;20240521;1;0;1;1;1;11;4;0;0;0
Contagem;20240526;1;1;0;0;0;22;5;0;0;0
Criciuma;20240521;1;1;1;1;1;21;5;0;0;0
Curitiba;20240521;1;0;1;1;1;16;9;0;0;0
Curitiba;20240524;1;0;1;0.5;1;42;4;0;0;0
Curitiba;20240525;1;1;0;0;0;8;4;0;0;0
Duque de Caxias;20240520;1;1;1;1;1;63;7;0;0;0
Duque de Caxias;20240522;1;0;1;1;1;32;12;0;0;0
Duque de Caxias;20240524;1;0;3;1;3;336;167;0;0;0
Duque de Caxias;20240525;1;0;1;1;1;292;35;0;0;0
Duque de Caxias;20240526;1;0;0;0;0;12;3;0;0;0
Ecatepec;20240526;1;0;0;0;0;23;2;0;0;0
Extrema;20240521;1;1;1;1;1;42;4;0;0;0
Feira de Santana;20240524;1;1;1;1;1;71;5;0;0;0
Fortaleza;20240522;1;0;1;1;1;46;9;0;0;0
Fortaleza;20240525;1;0;1;1;1;111;16;0;0;0
Goiania;20240520;1;0;1;0.5;1;181;25;0;0;0
Goiania;20240524;1;1;1;1;1;11;4;0;0;0
Governador Valadares;20240524;1;1;1;1;1;31;5;0;0;0
Guaira;20240521;1;1;1;1;1;48;4;0;0;0
Guarapari;20240520;1;1;1;1;1;28;5;0;0;0
Gunungsitoli Barat;20240520;1;1;1;1;1;23;5;0;0;0
Gunungsitoli Barat;20240524;1;1;1;1;1;11;8;0;0;0
Ibiuna;20240524;1;1;1;1;1;40;4;0;0;0
Iguaba Grande;20240526;1;1;0;0;0;39;4;0;0;0
Itaborai;20240520;1;0;1;1;1;20;4;0;0;0
Itaborai;20240522;1;0;1;1;1;322;15;0;0;0
Itabuna;20240524;1;1;1;1;1;16;5;0;0;0
Itajai;20240522;1;0;1;1;1;46;10;0;0;0
Itajai;20240523;1;0;1;1;1;58;10;0;0;0
Itanhaem;20240525;1;0;1;1;1;135;43;0;0;0
Itaperuna;20240522;1;1;1;1;1;11;4;0;0;0
Itu;20240522;1;1;1;1;1;14;4;0;0;0
Itumbiara;20240523;1;1;0;0;0;0;3;0;0;0
Joao Pessoa;20240521;1;1;1;1;1;28;5;0;0;0
Joao Pessoa;20240523;1;1;1;1;1;502;140;0;0;0
Juiz de Fora;20240523;1;0;1;1;1;226;23;0;0;0
Juiz de Fora;20240525;1;0;1;1;1;119;28;0;0;0
Juiz de Fora;20240526;1;0;0;0;0;181;35;0;0;0
Lafayette;20240523;1;1;1;1;1;80;18;0;0;0
Lages;20240520;1;1;1;1;1;25;5;0;0;0
Lauro de Freitas;20240525;1;1;1;1;1;15;10;0;0;0
Lauro de Freitas;20240526;1;1;0;0;0;13;4;0;0;0
Leopoldina;20240521;1;0;1;0.5;1;18;10;0;0;0
Leopoldina;20240522;1;0;1;1;1;0;3;0;0;0
Leopoldina;20240523;1;0;6;0.8571428571428571;6;842;207;0;0;0
Leopoldina;20240524;1;0;4;0.5714285714285714;4;1072;284;0;0;0
Leopoldina;20240525;1;0;1;1;1;89;20;0;0;0
Leopoldina;20240526;1;0;0;0;0;63;18;0;0;0
Lisbon;20240520;1;1;1;1;1;0;3;0;0;0
Lisbon;20240521;1;1;0;0;0;0;3;0;0;0
Lisbon;20240522;1;1;1;1;1;4;5;0;0;0
London;20240522;1;1;1;1;1;39;11;0;0;0
Lyubertsy;20240521;1;0;1;1;1;386;147;0;0;0
Macae;20240525;1;1;1;1;1;67;4;0;0;0
Macapa;20240522;1;1;0;0;0;0;3;0;0;0
Maceio;20240522;1;1;2;0.6666666666666666;2;252;30;0;0;0
Maceio;20240524;1;0;1;1;1;5;7;0;0;0
Maceio;20240526;1;0;1;0.3333333333333333;1;305;109;0;0;0
Mafra;20240524;1;1;1;1;1;63;5;0;0;0
Manaus;20240520;1;0;1;1;1;445;54;0;0;0
Manaus;20240521;1;0;1;1;1;366;24;0;0;0
Manaus;20240522;1;1;1;1;1;65;4;0;0;0
Manaus;20240523;1;0;2;1;2;329;39;0;0;0
Manaus;20240525;1;1;5;1;5;1430;189;0;0;0
Manaus;20240526;1;0;0;0;0;1268;105;0;0;0
Manchester;20240521;1;1;1;1;1;20;8;0;0;0
Mangaratiba;20240524;1;1;1;1;1;123;5;0;0;0
Maraba;20240521;1;1;1;0.5;1;59;13;0;0;0
Marica;20240523;1;1;0;0;0;0;3;0;0;0
Maringa;20240524;1;0;1;1;1;8;1;0;0;0
Matao;20240521;1;1;1;1;1;29;5;0;0;0
Mexico City;20240520;1;0;1;0.5;1;29;13;0;0;0
Mexico City;20240526;1;0;0;0;0;40;16;0;0;0
Miami;20240522;1;1;1;1;1;19;4;0;0;0
Mongagua;20240523;1;1;1;1;1;8;4;0;0;0
Montijo;20240520;1;0;1;1;1;0;1;0;0;0
Montijo;20240522;1;1;1;1;1;0;5;0;0;0
Mossoro;20240523;1;0;1;1;1;0;1;0;0;0
Mossoro;20240526;1;0;0;0;0;39;4;0;0;0
Natal;20240522;1;0;1;0.5;1;1226;20;0;0;0
Natal;20240526;1;1;1;1;1;52;10;0;0;0
Nilopolis;20240520;1;1;1;1;1;54;8;0;0;0
Nova Friburgo;20240524;1;1;1;1;1;199;39;0;0;0
Nova Friburgo;20240525;1;1;1;1;1;322;47;0;0;0
Nova Odessa;20240524;1;1;0;0;0;0;3;0;0;0
Oakhurst;20240522;1;1;1;1;1;29;4;0;0;0
Osasco;20240522;1;1;0;0;0;7;5;0;0;0
Osasco;20240524;1;0;1;0.5;1;64;10;0;0;0
Palmeira das Missoes;20240524;1;1;0;0;0;14;7;0;0;0
Paranavai;20240523;1;1;1;1;1;22;12;0;0;0
Pelham;20240522;1;1;1;1;1;62;4;0;0;0
Pelotas;20240523;1;1;2;0.6666666666666666;2;411;122;0;0;0
Perth;20240524;1;1;1;1;1;20;7;0;0;0
Perth;20240526;1;0;0;0;0;126;29;0;0;0
Philadelphia;20240521;1;1;1;1;1;20;5;0;0;0
Piracicaba;20240521;1;1;1;1;1;23;5;0;0;0
Piracicaba;20240522;1;0;1;1;1;27;4;0;0;0
Piracicaba;20240524;1;1;1;1;1;31;5;0;0;0
Pocos de Caldas;20240521;1;1;1;1;1;862;112;0;0;0
Pombal;20240520;1;0;5;0.8333333333333334;5;19988;814;0;0;0
Pombal;20240521;1;0;2;1;2;3924;144;0;0;0
Pombal;20240522;1;0;3;0.6;3;2495;195;0;0;0
Pombal;20240524;1;0;3;1;3;6880;682;0;0;0
Pombal;20240525;1;0;3;1;3;10342;669;0;0;0
Pombal;20240526;1;0;2;0.5;2;7108;341;0;0;0
Ponta Grossa;20240522;1;0;0;0;0;0;2;0;0;0
Ponta Grossa;20240525;1;1;1;1;1;15;8;0;0;0
Porto Alegre;20240522;1;1;1;1;1;27;4;0;0;0
Porto Alegre;20240524;1;1;1;1;1;0;4;0;0;0
Porto Alegre;20240525;1;0;1;0.5;1;172;31;0;0;0
Porto Belo;20240522;1;1;1;1;1;24;5;0;0;0
Queimados;20240525;1;1;1;1;1;0;6;0;0;0
Quito;20240520;1;1;1;1;1;11;4;0;0;0
Ra'anana;20240521;1;0;1;1;1;47;14;0;0;0
Recife;20240521;1;1;2;0.5;2;1073;130;0;0;0
Recife;20240524;1;0;1;0.5;1;30;9;0;0;0
Recife;20240526;1;0;0;0;0;1320;129;0;0;0
Resende;20240523;1;1;1;1;1;4;5;0;0;0
Ribeirao Preto;20240520;1;1;1;1;1;33;5;0;0;0
Ribeirao Preto;20240524;1;1;1;1;1;68;13;0;0;0
Rio Bonito;20240522;1;0;2;1;2;468;46;0;0;0
Rio Bonito;20240525;1;0;1;1;1;133;27;0;0;0
Rio Bonito;20240526;1;0;0;0;0;110;15;0;0;0
Rio Branco;20240522;1;1;0;0;0;8;5;0;0;0
Rolandia;20240523;1;1;1;1;1;33;4;0;0;0
Salvador;20240520;1;0;4;1;4;725;106;0;0;0
Salvador;20240521;1;0;1;1;1;17;7;0;0;0
Salvador;20240523;1;0;2;1;2;71;28;0;0;0
Salvador;20240526;1;0;0;0;0;58;11;0;0;0
Santa Pola;20240524;1;1;1;1;1;192;20;0;0;0
Santos;20240523;1;1;0;0;0;0;3;0;0;0
Sao Goncalo;20240521;1;1;1;1;1;89;43;0;0;0
Sao Goncalo;20240523;1;1;1;1;1;36;4;0;0;0
Sao Goncalo;20240524;1;0;1;1;1;74;18;0;0;0
Sao Goncalo;20240526;1;0;0;0;0;463;74;0;0;0
Sao Joao del Rei;20240521;1;1;1;1;1;13;4;0;0;0
Sao Jose;20240526;1;1;0;0;0;110;5;0;0;0
Sao Jose de Ribamar;20240522;1;1;0;0;0;3;4;0;0;0
Sao Luis;20240522;1;0;1;1;1;42;7;0;0;0
Sao Luis;20240523;1;1;1;1;1;75;5;0;0;0
Sao Mateus;20240526;1;1;0;0;0;23;4;0;0;0
Sao Pedro da Aldeia;20240526;1;0;0;0;0;28;3;0;0;0
Sao Roque;20240525;1;0;1;1;1;18;7;0;0;0
Saquarema;20240520;1;1;1;1;1;10;4;0;0;0
Senhor do Bonfim;20240526;1;1;1;1;1;75;13;0;0;0
Serra;20240521;1;0;1;1;1;4;5;0;0;0
Sertaozinho;20240521;1;1;0;0;0;0;3;0;0;0
Sete Lagoas;20240522;1;0;1;1;1;202;10;0;0;0
Sorocaba;20240523;1;1;1;1;1;82;8;0;0;0
Starogard Gdanski;20240520;1;1;1;1;1;19;5;0;0;0
Sumare;20240520;1;1;0;0;0;0;4;0;0;0
Teresina;20240521;1;1;1;1;1;20;4;0;0;0
Teresina;20240526;1;0;0;0;0;133;10;0;0;0
Teresopolis;20240524;1;0;2;1;2;568;27;0;0;0
Tuscaloosa;20240522;1;1;1;0.5;1;56;12;0;0;0
Uberlandia;20240522;1;1;1;0.5;1;10;12;0;0;0
Uberlandia;20240523;1;1;2;1;2;136;13;0;0;0
Valparaiso de Goias;20240520;1;1;1;1;1;43;10;0;0;0
Varginha;20240520;1;0;3;1;3;1104;104;0;0;0
Varginha;20240522;1;0;1;1;1;71;10;0;0;0
Varginha;20240525;1;0;1;1;1;63;9;0;0;0
Vassouras;20240522;1;1;1;1;1;107;10;0;0;0
Vicosa;20240523;1;1;1;1;1;271;42;0;0;0
Vienna;20240526;1;0;1;1;1;871;56;0;0;0
Vitoria;20240525;1;1;1;1;1;113;8;0;0;0
Vitoria;20240526;1;1;0;0;0;42;12;0;0;0
Vitoria da Conquista;20240523;1;1;0;0;0;0;3;0;0;0
Volta Redonda;20240524;1;1;1;1;1;97;4;0;0;0
Volta Redonda;20240526;1;1;1;1;1;0;4;0;0;0
Xangri-la;20240521;1;1;1;1;1;51;5;0;0;0
Xangri-la;20240524;1;1;1;1;1;196;7;0;0;0
Belo Horizonte;20240525;0;0;0;0;0;0;2;0;0;0
Braco do Norte;20240523;0;0;0;0;0;0;3;0;0;0
Braco do Norte;20240524;0;0;0;0;0;0;2;0;0;0
Braco do Norte;20240525;0;0;0;0;0;0;2;0;0;0
Feira de Santana;20240520;0;0;0;0;0;0;2;0;0;0
Fortaleza;20240521;0;0;0;0;0;0;2;0;0;0
Goiania;20240521;0;0;0;0;0;0;5;0;0;0
Goiania;20240523;0;0;0;0;0;0;2;0;0;0
Goiania;20240526;0;0;0;0;0;0;5;0;0;0
Nilopolis;20240526;0;1;0;0;0;0;3;0;0;0
Porto Alegre;20240526;0;1;0;0;0;0;3;0;0;0
Sao Roque;20240521;0;0;0;0;0;0;2;0;0;0
