# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240401
# Data de termino: 20240407
Cidade;Data;Usuarios;Novos usuarios;Sessoes engajadas;Taxa de engajamento;Sessoes engajadas por usuario;Tempo medio de engajamento;Contagem de eventos;Conversoes;Receita total
Manaus;20240403;2;2;2;1;1;85.5;10;0;0
Manaus;20240404;2;1;2;1;1;318;67;0;0
Natal;20240405;2;1;2;1;1;57.5;13;0;0
Porto Alegre;20240403;2;1;1;0.5;0.5;72.5;19;0;0
Ribeirao Preto;20240407;2;2;1;0.5;0.5;33;8;0;0
Santa Luzia;20240403;2;1;1;0.5;0.5;10;7;0;0
Sao Goncalo;20240401;2;1;2;1;1;71;15;0;0
Sao Goncalo;20240402;2;2;1;0.5;0.5;29;23;0;0
Sao Goncalo;20240403;2;1;2;1;1;150;58;0;0
Sao Joao de Meriti;20240404;2;2;1;0.5;0.5;9.5;8;0;0
Sao Paulo;20240403;2;2;2;1;1;17.5;9;0;0
Sao Paulo;20240404;2;2;1;0.5;0.5;11;10;0;0
Varginha;20240405;2;1;2;1;1;532;116;0;0
Vila Velha;20240404;2;1;1;0.3333333333333333;0.5;10.5;14;0;0
Vila Velha;20240407;2;0;5;1;2.5;651.5;102;0;0
Vitoria;20240403;2;0;3;0.75;1.5;234.5;108;0;0
Vitoria;20240406;2;2;2;1;1;50.5;10;0;0
Vitoria;20240407;2;1;1;0.5;0.5;6;9;0;0
Vitoria da Conquista;20240403;2;2;2;1;1;15.5;10;0;0
1154;20240403;1;0;1;1;1;32;7;0;0
54970;20240401;1;1;1;1;1;45;4;0;0
89032;20240401;1;1;1;1;1;52;7;0;0
Acu;20240404;1;1;1;1;1;97;5;0;0
Amadora;20240401;1;0;1;1;1;35;9;0;0
Amadora;20240404;1;0;1;1;1;131;16;0;0
Amsterdam;20240405;1;1;1;1;1;117;17;0;0
Aparecida de Goiania;20240401;1;1;1;1;1;164;21;0;0
Aparecida de Goiania;20240403;1;1;1;1;1;14;11;0;0
Aracaju;20240402;1;1;1;1;1;7;4;0;0
Araraquara;20240405;1;0;2;0.6666666666666666;2;461;190;0;0
Barra do Garcas;20240405;1;1;0;0;0;0;3;0;0
Barra do Pirai;20240403;1;1;1;1;1;20;4;0;0
Barra do Pirai;20240404;1;1;0;0;0;4;5;0;0
Barueri;20240405;1;1;1;1;1;33;5;0;0
Belem;20240402;1;1;0;0;0;0;3;0;0
Belem;20240403;1;1;1;1;1;86;24;0;0
Belem;20240404;1;1;1;1;1;11;4;0;0
Belford Roxo;20240403;1;1;1;1;1;130;5;0;0
Belford Roxo;20240404;1;1;0;0;0;0;3;0;0
Brusque;20240404;1;0;1;1;1;668;88;0;0
Cabo Frio;20240402;1;1;1;1;1;1;5;0;0
Cabo Frio;20240403;1;1;1;1;1;13;4;0;0
Cabo Frio;20240405;1;1;1;1;1;48;9;0;0
Cachoeiro de Itapemirim;20240404;1;1;0;0;0;9;4;0;0
Cachoeiro de Itapemirim;20240405;1;1;1;1;1;48;18;0;0
Camacari;20240407;1;1;1;1;1;21;4;0;0
Cambe;20240407;1;1;0;0;0;0;5;0;0
Campina Grande do Sul;20240405;1;1;1;1;1;79;16;0;0
Campinas;20240401;1;0;1;1;1;473;16;0;0
Campinas;20240405;1;1;0;0;0;6;4;0;0
Campo Grande;20240404;1;1;1;1;1;21;14;0;0
Campos dos Goytacazes;20240405;1;1;0;0;0;2;4;0;0
Cidade Ocidental;20240403;1;1;1;1;1;39;9;0;0
Colatina;20240401;1;1;1;1;1;40;5;0;0
Colatina;20240403;1;1;1;1;1;10;5;0;0
Copenhagen;20240405;1;1;1;1;1;33;5;0;0
Cotia;20240403;1;1;1;1;1;64;5;0;0
Curitiba;20240403;1;1;1;1;1;20;10;0;0
Curitiba;20240405;1;1;0;0;0;7;5;0;0
Dnipro;20240405;1;0;1;1;1;1119;168;0;0
Duque de Caxias;20240403;1;0;2;1;2;131;51;0;0
Duque de Caxias;20240407;1;1;1;1;1;18;5;0;0
Elko;20240402;1;1;0;0;0;0;3;0;0
Faro;20240405;1;0;1;1;1;59;13;0;0
Feira de Santana;20240403;1;1;1;1;1;11;4;0;0
Florianopolis;20240403;1;1;1;1;1;15;5;0;0
Fortaleza;20240401;1;1;0;0;0;0;3;0;0
Fortaleza;20240405;1;1;1;1;1;18;8;0;0
Fortaleza;20240407;1;1;1;1;1;27;5;0;0
Getulio Vargas;20240406;1;1;0;0;0;6;4;0;0
Goiania;20240403;1;1;0;0;0;6;4;0;0
Goiania;20240404;1;1;0;0;0;6;5;0;0
Gravatai;20240403;1;1;0;0;0;0;3;0;0
Guarabira;20240401;1;0;1;1;1;102;9;0;0
Guarabira;20240402;1;0;1;1;1;128;11;0;0
Guarapari;20240405;1;0;1;1;1;206;13;0;0
Guaratingueta;20240401;1;1;0;0;0;0;3;0;0
Gunungsitoli Barat;20240407;1;0;2;1;2;38;7;0;0
Ilheus;20240401;1;1;1;1;1;34;4;0;0
Itaborai;20240401;1;0;1;1;1;26;3;0;0
Itaborai;20240403;1;0;2;1;2;66;27;0;0
Itaborai;20240404;1;1;1;1;1;8;6;0;0
Itajai;20240402;1;0;1;1;1;2162;159;0;0
Itajai;20240403;1;0;5;0.8333333333333334;5;1109;127;0;0
Itajai;20240406;1;0;2;1;2;1215;67;0;0
Itajai;20240407;1;0;2;1;2;3573;300;0;0
Itaperuna;20240402;1;1;1;1;1;26;4;0;0
Itarare;20240401;1;1;1;1;1;13;6;0;0
Jacutinga;20240403;1;1;1;1;1;56;5;0;0
Joanopolis;20240402;1;1;1;1;1;38;4;0;0
Joao Pessoa;20240402;1;0;1;1;1;16;9;0;0
Joao Pessoa;20240403;1;1;1;1;1;38;5;0;0
Jose Bonifacio;20240401;1;1;0;0;0;0;3;0;0
Jose Bonifacio;20240402;1;0;1;1;1;39;1;0;0
Jose Bonifacio;20240405;1;1;0;0;0;6;5;0;0
Juiz de Fora;20240401;1;0;1;1;1;35;14;0;0
Leopoldina;20240405;1;1;7;0.875;7;965;93;0;0
Lisbon;20240401;1;1;1;1;1;281;31;0;0
Lisbon;20240402;1;1;1;1;1;251;38;0;0
London;20240402;1;1;1;1;1;17;5;0;0
Londrina;20240403;1;1;0;0;0;5;5;0;0
Londrina;20240407;1;1;1;1;1;20;4;0;0
Luziania;20240405;1;1;1;1;1;20;4;0;0
Macae;20240404;1;1;0;0;0;0;5;0;0
Madrid;20240407;1;1;1;1;1;268;26;0;0
Mage;20240403;1;1;0;0;0;0;3;0;0
Manaus;20240401;1;0;1;1;1;504;106;0;0
Manaus;20240402;1;0;1;1;1;165;22;0;0
Manaus;20240406;1;1;0;0;0;0;3;0;0
Marechal Deodoro;20240403;1;0;1;1;1;73;29;0;0
Maua;20240406;1;0;1;1;1;16;4;0;0
Medellin;20240402;1;1;1;1;1;31;5;0;0
Mesquita;20240403;1;1;1;1;1;14;7;0;0
Mexico City;20240403;1;1;0;0;0;0;3;0;0
Miami;20240402;1;1;1;1;1;67;12;0;0
Milan;20240407;1;1;1;1;1;872;74;0;0
Monte Aprazivel;20240407;1;1;1;1;1;73;8;0;0
Moscow;20240403;1;0;1;1;1;26;7;0;0
Moscow;20240404;1;0;1;1;1;34;8;0;0
Natal;20240403;1;0;1;1;1;43;15;0;0
Natal;20240406;1;0;1;0.5;1;291;27;0;0
Natal;20240407;1;0;1;1;1;129;24;0;0
Niteroi;20240401;1;0;1;1;1;194;21;0;0
Nova Friburgo;20240407;1;1;1;1;1;39;12;0;0
Ocala;20240402;1;1;0;0;0;9;4;0;0
Olimpia;20240401;1;1;1;1;1;49;7;0;0
Palmas;20240407;1;1;1;1;1;177;5;0;0
Paranaiba;20240407;1;1;1;1;1;172;13;0;0
Paty do Alferes;20240403;1;1;1;1;1;46;6;0;0
Petrolina;20240401;1;1;1;1;1;55;5;0;0
Petropolis;20240401;1;1;1;1;1;14;5;0;0
Petropolis;20240402;1;1;1;1;1;64;5;0;0
Petropolis;20240404;1;0;1;1;1;45;13;0;0
Pocos de Caldas;20240403;1;1;0;0;0;0;3;0;0
Pombal;20240403;1;0;2;1;2;847;200;0;0
Pombal;20240404;1;0;2;0.6666666666666666;2;2687;425;0;0
Pombal;20240405;1;0;1;1;1;110;25;0;0
Porto Velho;20240402;1;1;1;1;1;16;4;0;0
Providence;20240407;1;0;0;0;0;4;3;0;0
Ribeirao Preto;20240402;1;1;1;1;1;57;6;0;0
Rio Bonito;20240406;1;0;1;1;1;260;83;0;0
Rio das Ostras;20240403;1;1;1;1;1;44;8;0;0
Rio das Ostras;20240405;1;1;1;1;1;128;7;0;0
Roberval;20240406;1;1;1;1;1;0;3;0;0
Rome;20240403;1;1;1;1;1;122;14;0;0
Salvador;20240402;1;0;1;1;1;354;64;0;0
Salvador;20240403;1;1;1;1;1;30;7;0;0
Salvador;20240404;1;1;1;1;1;17;5;0;0
Salvador;20240405;1;0;1;1;1;742;127;0;0
Santa Cruz do Sul;20240401;1;0;1;0.5;1;37;7;0;0
Santa Ines;20240403;1;1;0;0;0;0;3;0;0
Santa Rita;20240402;1;1;0;0;0;0;3;0;0
Santo Antonio de Jesus;20240405;1;1;1;1;1;39;4;0;0
Santos;20240404;1;1;1;1;1;6;5;0;0
Santos;20240405;1;1;1;1;1;35;5;0;0
Sao Carlos;20240405;1;1;1;1;1;14;4;0;0
Sao Goncalo;20240405;1;0;1;1;1;87;9;0;0
Sao Jose do Rio Preto;20240402;1;1;1;1;1;27;5;0;0
Sao Jose do Rio Preto;20240403;1;1;1;1;1;18;5;0;0
Sao Jose do Vale do Rio Preto;20240404;1;1;0;0;0;2;5;0;0
Sao Lourenco;20240401;1;1;1;1;1;36;5;0;0
Sao Luis;20240401;1;1;1;1;1;138;5;0;0
Sao Luis;20240403;1;1;1;1;1;13;4;0;0
Sao Paulo;20240406;1;1;1;1;1;51;10;0;0
Sao Pedro da Aldeia;20240407;1;1;0;0;0;0;3;0;0
Sao Roque;20240405;1;0;1;0.5;1;41;15;0;0
Sao Roque;20240406;1;0;1;1;1;19;6;0;0
Sao Roque;20240407;1;0;1;1;1;26;8;0;0
Sao Sebastiao do Paraiso;20240403;1;1;1;1;1;7;9;0;0
Seoul;20240406;1;0;0;0;0;7;3;0;0
Sete Lagoas;20240407;1;0;1;1;1;36;12;0;0
Tarragona;20240403;1;1;1;1;1;2;4;0;0
Teresina;20240403;1;1;1;1;1;13;4;0;0
Tijucas;20240403;1;1;1;0.5;1;18;9;0;0
Toronto;20240406;1;0;1;1;1;13;1;0;0
Tres Rios;20240404;1;1;1;1;1;17;4;0;0
Turin;20240403;1;0;1;1;1;401;32;0;0
Vargem Grande do Sul;20240403;1;1;1;1;1;14;5;0;0
Varginha;20240404;1;0;1;1;1;54;9;0;0
Vila Velha;20240402;1;1;1;1;1;26;5;0;0
Vila Velha;20240403;1;0;2;0.5;2;557;31;0;0
Vitoria;20240402;1;1;1;1;1;8;4;0;0
Vitoria;20240404;1;0;1;1;1;710;284;0;0
Araraquara;20240404;0;0;0;0;0;0;3;0;0
Cabo Frio;20240401;0;0;0;0;0;0;2;0;0
Iguaba Grande;20240401;0;0;0;0;0;0;2;0;0
Lorena;20240403;0;0;0;0;0;0;2;0;0
Rio das Ostras;20240401;0;0;0;0;0;0;2;0;0
Sao Paulo;20240407;0;0;0;0;0;0;4;0;0
