# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240415
# Data de termino: 20240421
Cidade;Data;Usuarios;Novos usuarios;Sessoes engajadas;Taxa de engajamento;Sessoes engajadas por usuario;Tempo medio de engajamento;Contagem de eventos;Conversoes;Receita total
Duque de Caxias;20240416;3;2;3;0.75;1;64.33333333333333;63;0;0
Duque de Caxias;20240421;3;2;4;1;1.3333333333333333;430.3333333333333;179;0;0
Goiania;20240415;3;0;4;0.8;1.3333333333333333;399.3333333333333;763;0;0
Maceio;20240416;3;1;4;1;1.3333333333333333;267.3333333333333;153;0;0
Marica;20240417;3;2;3;1;1;209.33333333333334;30;0;0
Natal;20240416;3;1;3;0.75;1;179.66666666666666;35;0;0
Natal;20240418;3;1;2;0.4;0.6666666666666666;290.6666666666667;60;0;0
Nova Iguacu;20240419;3;3;3;1;1;86.33333333333333;27;0;0
Petropolis;20240420;3;1;3;0.75;1;47.333333333333336;28;0;0
Salvador;20240416;3;1;4;1;1.3333333333333333;140;43;0;0
Sao Luis;20240418;3;3;2;0.4;0.6666666666666666;18.333333333333332;15;0;0
Sao Paulo;20240416;3;3;3;1;1;63;30;0;0
Sao Paulo;20240418;3;2;3;0.75;1;138.66666666666666;41;0;0
Serra;20240420;3;2;2;0.6666666666666666;0.6666666666666666;151;212;0;0
Belford Roxo;20240418;2;1;2;1;1;38.5;7;0;0
Brasilia;20240415;2;1;2;0.5;1;343.5;22;0;0
Brasilia;20240416;2;1;2;0.5;1;122.5;15;0;0
Brasilia;20240420;2;0;2;0.5;1;352;64;0;0
Campo Grande;20240420;2;1;3;0.6;1.5;86.5;37;0;0
Curitiba;20240417;2;0;1;0.5;0.5;29;13;0;0
Duque de Caxias;20240415;2;0;1;0.5;0.5;237;72;0;0
Fortaleza;20240420;2;1;3;0.75;1.5;911;217;0;0
Fortaleza;20240421;2;1;0;0;0;0;8;0;0
Goiania;20240416;2;1;3;0.5;1.5;137.5;46;0;0
Goiania;20240419;2;2;1;0.3333333333333333;0.5;12;11;0;0
Goiania;20240420;2;0;2;1;1;20;14;0;0
Goiania;20240421;2;1;3;1;1.5;313;128;0;0
Itajai;20240415;2;0;3;0.6;1.5;1801;250;0;0
Joao Pessoa;20240415;2;2;2;1;1;54.5;34;0;0
Juazeiro do Norte;20240419;2;2;2;1;1;103;15;0;0
Juiz de Fora;20240415;2;1;2;1;1;311;123;0;0
Lisbon;20240417;2;2;2;1;1;113;23;0;0
Lisbon;20240420;2;1;2;1;1;157.5;38;0;0
Maceio;20240415;2;1;3;1;1.5;1158.5;149;0;0
Maceio;20240417;2;1;1;0.5;0.5;18.5;23;0;0
Maceio;20240421;2;0;3;0.75;1.5;265;200;0;0
Mage;20240417;2;0;2;1;1;173.5;77;0;0
Manaus;20240416;2;1;1;0.5;0.5;290.5;107;0;0
Manaus;20240417;2;0;3;1;1.5;56;11;0;0
Manaus;20240418;2;1;2;1;1;138;19;0;0
Manaus;20240419;2;2;1;0.5;0.5;11;8;0;0
Mesquita;20240418;2;2;1;0.5;0.5;74.5;8;0;0
Natal;20240417;2;1;2;1;1;66.5;16;0;0
Niteroi;20240415;2;0;2;1;1;85;18;0;0
Nova Iguacu;20240420;2;2;2;1;1;221.5;67;0;0
Petropolis;20240416;2;2;1;0.5;0.5;12;9;0;0
Porto Alegre;20240415;2;2;1;0.5;0.5;3;8;0;0
Porto Alegre;20240419;2;2;2;1;1;11.5;9;0;0
Rio das Ostras;20240420;2;2;1;0.5;0.5;50.5;9;0;0
Salvador;20240417;2;2;1;0.3333333333333333;0.5;24;15;0;0
Salvador;20240420;2;2;2;1;1;35.5;9;0;0
Sao Luis;20240419;2;2;2;1;1;27;32;0;0
Shanghai;20240416;2;2;0;0;0;0;6;0;0
Shanghai;20240417;2;2;0;0;0;0;6;0;0
Shanghai;20240419;2;2;0;0;0;0;6;0;0
Shanghai;20240421;2;2;0;0;0;0;6;0;0
Vila Velha;20240420;2;1;2;0.5;1;225;47;0;0
1154;20240419;1;1;1;1;1;14;5;0;0
89032;20240419;1;0;0;0;0;1;3;0;0
Alegrete;20240417;1;1;1;1;1;19;6;0;0
Amadora;20240417;1;0;1;1;1;91;20;0;0
Angers;20240420;1;1;0;0;0;0;3;0;0
Angra dos Reis;20240415;1;1;1;1;1;188;12;0;0
Angra dos Reis;20240417;1;1;1;1;1;19;5;0;0
Aparecida de Goiania;20240416;1;1;2;1;2;37;11;0;0
Aparecida de Goiania;20240420;1;1;1;1;1;0;3;0;0
Aparecida de Goiania;20240421;1;1;1;1;1;79;14;0;0
Aracaju;20240418;1;1;0;0;0;0;3;0;0
Aracatuba;20240416;1;1;1;1;1;13;4;0;0
Araraquara;20240415;1;1;1;1;1;388;31;0;0
Araruama;20240418;1;1;1;1;1;73;5;0;0
Asuncion;20240417;1;1;0;0;0;4;5;0;0
Bacabal;20240417;1;1;1;1;1;56;5;0;0
Barra do Pirai;20240420;1;1;1;1;1;737;41;0;0
Barretos;20240420;1;1;1;1;1;33;5;0;0
Barueri;20240420;1;1;1;1;1;39;12;0;0
Belem;20240416;1;0;1;1;1;470;42;0;0
Belem;20240417;1;0;1;1;1;66;4;0;0
Belem;20240419;1;1;0;0;0;0;3;0;0
Belem;20240420;1;0;1;1;1;904;67;0;0
Belford Roxo;20240419;1;1;1;1;1;56;16;0;0
Belo Horizonte;20240415;1;0;1;1;1;49;4;0;0
Belo Horizonte;20240417;1;1;1;1;1;14;5;0;0
Bento Goncalves;20240421;1;1;1;1;1;197;30;0;0
Boardman;20240415;1;1;0;0;0;0;3;0;0
Bonito;20240420;1;1;0;0;0;0;5;0;0
Brusque;20240420;1;0;1;1;1;59;13;0;0
Brussels;20240415;1;1;1;1;1;124;25;0;0
Cabo Frio;20240419;1;0;1;1;1;44;3;0;0
Cabo Frio;20240421;1;1;1;1;1;25;4;0;0
Camacari;20240417;1;1;1;1;1;43;5;0;0
Camacari;20240418;1;0;1;1;1;546;163;0;0
Camboriu;20240420;1;0;1;1;1;1693;142;0;0
Camboriu;20240421;1;0;1;1;1;480;21;0;0
Campina Grande;20240416;1;1;1;1;1;85;4;0;0
Campina Grande;20240419;1;1;1;1;1;11;4;0;0
Campinas;20240416;1;1;1;1;1;35;5;0;0
Campinas;20240420;1;1;1;1;1;65;10;0;0
Campo Grande;20240415;1;0;0;0;0;0;2;0;0
Campo Grande;20240418;1;0;1;1;1;155;44;0;0
Campo Grande;20240421;1;0;2;0.6666666666666666;2;639;200;0;0
Campos dos Goytacazes;20240418;1;1;0;0;0;8;4;0;0
Campos dos Goytacazes;20240420;1;1;1;1;1;18;5;0;0
Caratinga;20240416;1;1;1;1;1;15;4;0;0
Cataguases;20240415;1;1;0;0;0;0;5;0;0
Caxias;20240416;1;0;1;1;1;222;40;0;0
Caxias do Sul;20240418;1;1;1;1;1;151;9;0;0
Chapeco;20240421;1;1;1;1;1;53;8;0;0
Colatina;20240419;1;1;0;0;0;3;4;0;0
Colatina;20240421;1;1;0;0;0;9;4;0;0
Colombo;20240416;1;1;1;1;1;21;5;0;0
Columbus;20240417;1;1;0;0;0;0;3;0;0
Concordia;20240417;1;1;1;1;1;18;5;0;0
Criciuma;20240418;1;1;0;0;0;7;5;0;0
Croydon;20240419;1;1;1;1;1;25;4;0;0
Cuiaba;20240415;1;1;0;0;0;0;3;0;0
Curitiba;20240416;1;1;1;1;1;25;5;0;0
Curitiba;20240421;1;1;2;1;2;121;21;0;0
Duque de Caxias;20240417;1;0;1;1;1;18;7;0;0
Duque de Caxias;20240420;1;0;1;1;1;173;92;0;0
Feira de Santana;20240415;1;0;1;1;1;56;7;0;0
Feira de Santana;20240417;1;1;1;1;1;302;46;0;0
Florianopolis;20240415;1;1;1;1;1;31;8;0;0
Fortaleza;20240415;1;0;1;1;1;206;25;0;0
Fortaleza;20240418;1;0;1;1;1;87;10;0;0
Fortaleza;20240419;1;1;1;1;1;46;5;0;0
Fraiburgo;20240419;1;1;1;1;1;29;9;0;0
Franca;20240419;1;1;1;1;1;43;17;0;0
Franklin;20240416;1;1;1;1;1;212;21;0;0
Garanhuns;20240419;1;1;1;1;1;22;5;0;0
Guaramirim;20240421;1;1;1;1;1;11;5;0;0
Guarapari;20240420;1;1;1;1;1;11;4;0;0
Guaratingueta;20240418;1;1;1;1;1;53;5;0;0
Hamilton;20240418;1;1;1;1;1;4;4;0;0
Hortolandia;20240416;1;1;0;0;0;0;3;0;0
Iguaba Grande;20240418;1;1;0;0;0;0;4;0;0
Imperatriz;20240418;1;1;1;0.5;1;14;9;0;0
Imperatriz;20240419;1;0;1;0.5;1;0;5;0;0
Itabirito;20240418;1;1;0;0;0;4;5;0;0
Itaguai;20240417;1;1;1;1;1;81;5;0;0
Itaguai;20240420;1;1;2;1;2;56;17;0;0
Itajai;20240416;1;0;4;1;4;2794;146;0;0
Itajai;20240417;1;0;1;1;1;1464;79;0;0
Itajai;20240418;1;0;2;1;2;590;56;0;0
Itajai;20240419;1;0;2;1;2;979;66;0;0
Itajai;20240421;1;0;1;1;1;632;64;0;0
Itaperuna;20240418;1;1;1;1;1;16;4;0;0
Itaperuna;20240420;1;1;1;1;1;18;5;0;0
Itaperuna;20240421;1;1;0;0;0;5;4;0;0
Itatiaia;20240421;1;1;1;1;1;49;5;0;0
Jaboatao dos Guararapes;20240416;1;1;1;1;1;45;5;0;0
Jaguarao;20240419;1;0;1;1;1;109;4;0;0
Jaragua;20240420;1;1;1;1;1;51;15;0;0
Jaragua do Sul;20240415;1;1;1;1;1;107;5;0;0
Joanopolis;20240419;1;0;1;1;1;12;1;0;0
Joao Pessoa;20240418;1;1;1;1;1;65;4;0;0
Joao Pessoa;20240420;1;0;1;1;1;143;17;0;0
Joao Pessoa;20240421;1;0;1;1;1;324;149;0;0
Joinville;20240417;1;0;0;0;0;7;3;0;0
Juiz de Fora;20240417;1;0;1;1;1;90;10;0;0
Juiz de Fora;20240420;1;0;1;1;1;72;10;0;0
Lauro de Freitas;20240416;1;1;0;0;0;0;3;0;0
Laval;20240418;1;1;1;1;1;54;10;0;0
Leme;20240420;1;1;1;1;1;26;5;0;0
Leopoldina;20240415;1;0;1;1;1;18;3;0;0
Leopoldina;20240417;1;0;2;1;2;306;57;0;0
Leopoldina;20240418;1;0;1;0.25;1;4;10;0;0
Leopoldina;20240419;1;0;2;0.6666666666666666;2;341;35;0;0
Leopoldina;20240420;1;0;2;1;2;118;23;0;0
Leopoldina;20240421;1;0;3;0.75;3;411;78;0;0
Lisbon;20240415;1;0;1;1;1;339;68;0;0
Lunel;20240420;1;1;3;1;3;220;34;0;0
Lunel;20240421;1;0;7;1;7;915;185;0;0
Macae;20240415;1;1;0;0;0;0;3;0;0
Macae;20240416;1;1;0;0;0;7;4;0;0
Maceio;20240418;1;0;2;0.6666666666666666;2;142;24;0;0
Maceio;20240419;1;0;1;0.5;1;20;10;0;0
Maceio;20240420;1;0;2;0.6666666666666666;2;331;54;0;0
Mage;20240418;1;0;1;1;1;99;23;0;0
Maia;20240415;1;1;1;1;1;61;8;0;0
Manaus;20240421;1;1;0;0;0;2;4;0;0
Maraba;20240417;1;1;1;1;1;232;4;0;0
Marica;20240420;1;1;0;0;0;3;4;0;0
Maua;20240416;1;1;0;0;0;6;5;0;0
Mexico City;20240416;1;0;1;1;1;56;9;0;0
Mogi Guacu;20240415;1;1;1;1;1;43;5;0;0
Montijo;20240415;1;1;1;1;1;87;13;0;0
Moscow;20240419;1;1;0;0;0;0;3;0;0
Natal;20240415;1;0;1;0.5;1;641;59;0;0
Natal;20240421;1;0;1;1;1;206;18;0;0
Nova Friburgo;20240420;1;1;1;1;1;13;9;0;0
Nova Iguacu;20240416;1;1;1;0.5;1;75;11;0;0
Nova Iguacu;20240417;1;1;1;1;1;19;4;0;0
Osasco;20240416;1;0;1;1;1;44;9;0;0
Osasco;20240419;1;1;1;1;1;13;8;0;0
Ouro Preto;20240417;1;1;1;0.5;1;824;62;0;0
Paco do Lumiar;20240420;1;1;1;1;1;53;5;0;0
Palmas;20240418;1;0;1;1;1;31;1;0;0
Paracatu;20240416;1;1;0;0;0;9;5;0;0
Paranavai;20240417;1;1;1;1;1;58;11;0;0
Paranavai;20240420;1;1;1;1;1;55;9;0;0
Parnamirim;20240421;1;0;1;1;1;1464;239;0;0
Paulista;20240416;1;1;1;0.5;1;23;10;0;0
Perth;20240421;1;1;1;1;1;102;11;0;0
Peruibe;20240419;1;1;1;1;1;0;3;0;0
Petropolis;20240415;1;0;1;1;1;121;13;0;0
Petropolis;20240417;1;1;1;1;1;203;37;0;0
Petropolis;20240418;1;1;1;0.5;1;23;6;0;0
Pocos de Caldas;20240420;1;1;1;1;1;137;7;0;0
Pombal;20240416;1;0;3;1;3;1216;116;0;0
Pombal;20240417;1;0;3;1;3;1055;126;0;0
Pombal;20240418;1;0;3;1;3;1064;94;0;0
Pombal;20240419;1;0;6;1;6;1873;113;0;0
Pombal;20240421;1;0;2;1;2;7278;185;0;0
Ponta Grossa;20240418;1;1;1;1;1;58;5;0;0
Porto Alegre;20240416;1;1;0;0;0;8;4;0;0
Porto Alegre;20240418;1;1;1;1;1;11;5;0;0
Porto Alegre;20240420;1;1;1;1;1;37;5;0;0
Porto Alegre;20240421;1;1;1;1;1;60;5;0;0
Porto Real;20240420;1;1;1;1;1;32;5;0;0
Porto Seguro;20240416;1;1;1;1;1;39;5;0;0
Recife;20240419;1;1;0;0;0;0;3;0;0
Registro;20240416;1;1;1;1;1;22;5;0;0
Resende;20240416;1;1;1;1;1;33;6;0;0
Ribeirao Preto;20240416;1;1;1;1;1;40;4;0;0
Ribeirao Preto;20240419;1;1;1;1;1;0;3;0;0
Ribeirao Preto;20240420;1;1;0;0;0;0;3;0;0
Rio Bonito;20240419;1;0;2;1;2;170;56;0;0
Rio Bonito;20240420;1;0;1;0.3333333333333333;1;59;20;0;0
Rio Verde;20240416;1;1;0;0;0;6;5;0;0
Rio das Ostras;20240419;1;1;1;1;1;67;5;0;0
Rio das Ostras;20240421;1;1;1;0.5;1;56;8;0;0
Rolandia;20240416;1;1;1;1;1;53;5;0;0
Rolandia;20240421;1;0;1;1;1;1;2;0;0
Salvador;20240415;1;1;1;1;1;20;9;0;0
Salvador;20240421;1;1;1;1;1;38;7;0;0
Santa Maria;20240419;1;1;1;1;1;14;5;0;0
Santo Antonio do Descoberto;20240416;1;1;1;1;1;64;5;0;0
Santos;20240416;1;1;1;1;1;10;4;0;0
Sao Francisco de Paula;20240417;1;1;1;1;1;14;5;0;0
Sao Francisco de Paula;20240419;1;0;1;1;1;53;3;0;0
Sao Francisco do Conde;20240416;1;1;0;0;0;0;4;0;0
Sao Goncalo;20240416;1;1;1;1;1;39;4;0;0
Sao Goncalo;20240417;1;1;0;0;0;8;5;0;0
Sao Joao de Meriti;20240416;1;1;1;1;1;8;4;0;0
Sao Joao de Meriti;20240420;1;0;2;1;2;390;32;0;0
Sao Jose;20240416;1;1;1;1;1;40;5;0;0
Sao Jose do Vale do Rio Preto;20240418;1;1;0;0;0;0;4;0;0
Sao Lourenco;20240417;1;1;1;1;1;310;25;0;0
Sao Luis;20240415;1;1;1;1;1;24;6;0;0
Sao Paulo;20240415;1;1;1;1;1;13;4;0;0
Sao Pedro da Aldeia;20240417;1;1;1;1;1;33;5;0;0
Sao Roque;20240419;1;0;3;1;3;327;57;0;0
Sao Roque;20240420;1;0;1;1;1;32;6;0;0
Sao Roque;20240421;1;0;3;0.75;3;70;29;0;0
Sao Vicente;20240415;1;0;1;0.5;1;158;21;0;0
Seabra;20240416;1;1;1;1;1;11;4;0;0
Serra;20240415;1;0;1;1;1;913;21;0;0
Shanghai;20240415;1;1;0;0;0;0;3;0;0
Shrewsbury;20240419;1;0;0;0;0;5;3;0;0
Sinop;20240421;1;1;1;1;1;25;11;0;0
Stains;20240419;1;0;1;1;1;52;9;0;0
Taboao da Serra;20240419;1;0;1;1;1;64;17;0;0
Teresina;20240419;1;1;1;1;1;28;5;0;0
Teresopolis;20240420;1;1;1;1;1;37;5;0;0
Timbo;20240416;1;1;1;1;1;109;4;0;0
Toledo;20240416;1;1;1;1;1;55;5;0;0
Tres Pontas;20240417;1;1;1;1;1;11;6;0;0
Uberlandia;20240416;1;1;1;1;1;19;5;0;0
Uberlandia;20240419;1;1;0;0;0;0;3;0;0
Uberlandia;20240420;1;0;1;1;1;1811;28;0;0
Uberlandia;20240421;1;0;0;0;0;0;3;0;0
Umuarama;20240416;1;1;0;0;0;9;5;0;0
Varzea Grande;20240421;1;1;1;1;1;27;5;0;0
Viamao;20240417;1;0;2;1;2;965;77;0;0
Viana;20240415;1;1;1;1;1;74;5;0;0
Vicosa;20240420;1;1;0;0;0;0;3;0;0
Vila Nova de Gaia;20240419;1;1;1;1;1;44;12;0;0
Vila Velha;20240415;1;0;1;1;1;60;11;0;0
Vila Velha;20240416;1;1;1;0.5;1;85;13;0;0
Vila Velha;20240417;1;1;0;0;0;3;4;0;0
Vitoria;20240417;1;1;1;1;1;15;8;0;0
Vitoria;20240418;1;0;1;1;1;64;3;0;0
Vitoria;20240421;1;1;1;1;1;21;4;0;0
Waterloo;20240419;1;1;1;0.5;1;13;16;0;0
Winterthur;20240418;1;1;0;0;0;0;3;0;0
Angra dos Reis;20240419;0;0;0;0;0;0;2;0;0
Goiania;20240418;0;0;0;0;0;0;4;0;0
Itaguai;20240421;0;0;0;0;0;0;3;0;0
Nilopolis;20240421;0;0;0;0;0;0;2;0;0
Sao Goncalo;20240418;0;0;0;0;0;0;2;0;0
