# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240226
# Data de termino: 20240303
Cidade;Data;Usuarios;Novos usuarios;Sessoes engajadas;Taxa de engajamento;Sessoes engajadas por usuario;Tempo medio de engajamento;Contagem de eventos;Conversoes;Receita total
Porto Alegre;20240303;3;3;3;1;1;70.66666666666667;17;0;0
Salvador;20240226;3;1;4;0.8;1.3333333333333333;215.66666666666666;103;0;0
Sao Paulo;20240227;3;3;2;0.6666666666666666;0.6666666666666666;13;15;0;0
Sao Paulo;20240228;3;2;2;0.5;0.6666666666666666;139.66666666666666;105;0;0
Vila Velha;20240229;3;2;3;1;1;66;26;0;0
Belford Roxo;20240303;2;2;2;1;1;139.5;25;0;0
Belo Horizonte;20240228;2;1;1;0.5;0.5;126.5;22;0;0
Belo Horizonte;20240303;2;2;2;1;1;45.5;10;0;0
Braco do Norte;20240228;2;1;1;0.5;0.5;108;38;0;0
Brasilia;20240303;2;1;2;1;1;32;22;0;0
Campinas;20240227;2;1;1;0.5;0.5;57.5;9;0;0
Campo Grande;20240228;2;1;1;0.5;0.5;41.5;16;0;0
Campo Grande;20240301;2;1;3;1;1.5;349.5;69;0;0
Curitiba;20240303;2;2;2;1;1;12.5;9;0;0
Duque de Caxias;20240228;2;1;2;1;1;106;24;0;0
Duque de Caxias;20240301;2;1;2;1;1;32.5;16;0;0
Fortaleza;20240229;2;0;2;1;1;61;17;0;0
Fortaleza;20240302;2;0;2;0.6666666666666666;1;284;96;0;0
Goiania;20240303;2;1;1;0.5;0.5;22;8;0;0
Guarapari;20240229;2;1;1;0.5;0.5;14;9;0;0
Jaboatao dos Guararapes;20240302;2;2;0;0;0;0;6;0;0
Juiz de Fora;20240302;2;0;2;0.6666666666666666;1;80.5;21;0;0
Manaus;20240229;2;2;1;0.5;0.5;15.5;8;0;0
Mexico City;20240301;2;0;3;0.5;1.5;180.5;63;0;0
Osasco;20240303;2;2;1;0.5;0.5;11;7;0;0
Paraiba do Sul;20240229;2;2;2;1;1;9;9;0;0
Salvador;20240228;2;2;1;0.5;0.5;11;7;0;0
Salvador;20240229;2;1;2;1;1;65.5;15;0;0
Santos;20240301;2;1;2;1;1;39;10;0;0
Sao Goncalo;20240227;2;2;2;1;1;100;46;0;0
Sao Goncalo;20240302;2;1;2;1;1;59.5;17;0;0
Sao Joao de Meriti;20240229;2;2;2;0.6666666666666666;1;114;79;0;0
Sao Paulo;20240226;2;1;2;1;1;273.5;181;0;0
Taubate;20240226;2;1;2;1;1;21.5;11;0;0
Teresina;20240229;2;2;2;1;1;136.5;21;0;0
Teresopolis;20240303;2;2;1;0.3333333333333333;0.5;115.5;23;0;0
Vila Velha;20240228;2;2;1;0.3333333333333333;0.5;42;21;0;0
92364;20240226;1;1;1;1;1;32;4;0;0
Acarau;20240303;1;0;1;1;1;103;11;0;0
Amadora;20240226;1;0;1;1;1;114;17;0;0
Amadora;20240227;1;1;2;1;2;284;32;0;0
Amadora;20240301;1;0;1;1;1;73;17;0;0
Amadora;20240302;1;1;1;1;1;16;5;0;0
Ananindeua;20240229;1;1;0;0;0;0;3;0;0
Aquiraz;20240303;1;1;0;0;0;2;5;0;0
Aracaju;20240229;1;1;1;1;1;31;4;0;0
Aracaju;20240303;1;1;0;0;0;3;4;0;0
Araruama;20240303;1;1;1;1;1;14;5;0;0
Barra Mansa;20240229;1;1;1;1;1;25;4;0;0
Barra do Pirai;20240303;1;1;1;1;1;260;45;0;0
Barueri;20240228;1;1;1;1;1;201;19;0;0
Belem;20240301;1;0;1;1;1;855;76;0;0
Belem;20240302;1;0;1;1;1;515;36;0;0
Belford Roxo;20240228;1;1;0;0;0;0;4;0;0
Belo Horizonte;20240302;1;1;1;1;1;64;10;0;0
Bento Goncalves;20240301;1;1;0;0;0;2;4;0;0
Bom Jesus do Itabapoana;20240229;1;1;1;1;1;53;8;0;0
Braco do Norte;20240301;1;0;1;1;1;0;1;0;0
Braco do Norte;20240302;1;0;1;1;1;2;4;0;0
Brasilia;20240226;1;0;3;0.75;3;231;24;0;0
Brasilia;20240301;1;0;1;1;1;21;11;0;0
Brasilia;20240302;1;0;1;0.5;1;382;11;0;0
Bratislava;20240229;1;1;1;1;1;8;5;0;0
Brusque;20240227;1;1;1;1;1;49;8;0;0
Bydgoszcz;20240226;1;1;0;0;0;6;5;0;0
Cabo Frio;20240302;1;1;1;1;1;12;5;0;0
Cabo Frio;20240303;1;1;1;1;1;3;4;0;0
Cachoeiro de Itapemirim;20240301;1;1;1;1;1;60;10;0;0
Cacoal;20240229;1;1;1;1;1;27;4;0;0
Campina Grande;20240228;1;1;1;1;1;17;4;0;0
Campina Grande;20240229;1;1;0;0;0;6;5;0;0
Campinas;20240229;1;1;1;1;1;0;5;0;0
Campinas;20240303;1;1;0;0;0;2;4;0;0
Campo Grande;20240302;1;0;1;1;1;153;20;0;0
Campo Grande;20240303;1;0;3;0.75;3;358;75;0;0
Campos dos Goytacazes;20240229;1;0;1;1;1;39;4;0;0
Campos dos Goytacazes;20240301;1;1;1;1;1;31;8;0;0
Catalao;20240229;1;1;1;1;1;16;5;0;0
Caxias;20240229;1;0;1;1;1;258;32;0;0
Chicago;20240228;1;1;0;0;0;7;4;0;0
Conselheiro Lafaiete;20240228;1;1;0;0;0;0;8;0;0
Conselheiro Lafaiete;20240301;1;0;0;0;0;1;4;0;0
Criciuma;20240227;1;1;1;1;1;25;5;0;0
Cuiaba;20240229;1;1;1;1;1;7;5;0;0
Curitiba;20240226;1;1;1;1;1;30;5;0;0
Curitiba;20240228;1;1;0;0;0;7;5;0;0
Curitiba;20240301;1;1;1;1;1;22;5;0;0
Diamantina;20240229;1;1;1;1;1;26;5;0;0
Dias d'Avila;20240301;1;1;1;1;1;21;5;0;0
Duque de Caxias;20240229;1;0;1;1;1;102;46;0;0
Duque de Caxias;20240302;1;0;3;0.6;3;192;71;0;0
Extrema;20240227;1;1;1;1;1;38;10;0;0
Faro;20240228;1;0;1;1;1;77;22;0;0
Feira de Santana;20240302;1;1;0;0;0;6;5;0;0
Feira de Santana;20240303;1;1;1;1;1;12;5;0;0
Florianopolis;20240301;1;0;1;1;1;5;3;0;0
Fort Myers;20240229;1;0;0;0;0;13;1;0;0
Fortaleza;20240301;1;0;1;0.5;1;88;14;0;0
Fortaleza;20240303;1;1;1;1;1;12;6;0;0
Goiania;20240226;1;0;1;0.5;1;0;8;0;0
Goiania;20240227;1;0;1;0.25;1;0;14;0;0
Goiania;20240228;1;0;2;0.4;2;0;17;0;0
Guacui;20240229;1;1;0;0;0;7;5;0;0
Guarabira;20240303;1;1;1;1;1;22;4;0;0
Guarapari;20240302;1;0;1;1;1;202;46;0;0
Guaruja;20240227;1;1;0;0;0;5;5;0;0
Guaruja;20240301;1;0;1;0.5;1;70;11;0;0
Guarulhos;20240229;1;1;1;1;1;15;11;0;0
Iguaba Grande;20240302;1;1;1;1;1;24;8;0;0
Indaiatuba;20240303;1;1;1;1;1;19;5;0;0
Itabira;20240302;1;0;1;1;1;57;7;0;0
Itaborai;20240229;1;0;0;0;0;0;2;0;0
Itaguai;20240303;1;0;1;1;1;51;4;0;0
Itajai;20240226;1;1;1;1;1;127;10;0;0
Itajuba;20240228;1;0;1;1;1;201;24;0;0
Itapetinga;20240227;1;0;1;1;1;50;6;0;0
Ivoti;20240301;1;1;1;1;1;13;7;0;0
Jatai;20240303;1;1;0;0;0;0;3;0;0
Jequie;20240227;1;1;0;0;0;0;3;0;0
Joanopolis;20240229;1;1;0;0;0;4;4;0;0
Joinville;20240228;1;1;1;1;1;4;5;0;0
Joinville;20240229;1;1;1;1;1;66;7;0;0
Juazeiro do Norte;20240228;1;1;1;1;1;97;5;0;0
Juazeiro do Norte;20240303;1;1;0;0;0;0;3;0;0
Juiz de Fora;20240227;1;0;1;0.5;1;605;87;0;0
Juiz de Fora;20240228;1;0;1;1;1;67;30;0;0
Juiz de Fora;20240303;1;0;1;1;1;73;11;0;0
Klin;20240303;1;0;1;1;1;363;29;0;0
Lages;20240303;1;1;1;1;1;10;5;0;0
Lisbon;20240227;1;1;0;0;0;7;5;0;0
Lisbon;20240228;1;1;1;1;1;34;8;0;0
Lisbon;20240302;1;0;1;1;1;13;1;0;0
Londrina;20240229;1;1;1;1;1;46;5;0;0
Lorena;20240227;1;0;2;1;2;220;45;0;0
Luziania;20240303;1;1;1;1;1;131;12;0;0
Macae;20240226;1;0;1;1;1;68;17;0;0
Macae;20240228;1;1;0;0;0;9;5;0;0
Macae;20240303;1;0;1;1;1;177;13;0;0
Mage;20240227;1;1;0;0;0;0;4;0;0
Manaus;20240226;1;0;1;1;1;581;80;0;0
Manaus;20240227;1;0;1;1;1;322;59;0;0
Manaus;20240302;1;1;1;1;1;41;5;0;0
Manaus;20240303;1;1;1;1;1;24;5;0;0
Marataizes;20240227;1;1;1;1;1;10;5;0;0
Marataizes;20240301;1;1;1;1;1;19;5;0;0
Marica;20240229;1;1;0;0;0;0;4;0;0
Maringa;20240302;1;1;1;1;1;21;5;0;0
Medway;20240227;1;1;1;1;1;43;5;0;0
Mesquita;20240301;1;1;1;1;1;397;105;0;0
Mesquita;20240302;1;1;1;1;1;11;5;0;0
Modena;20240229;1;1;2;0.6666666666666666;2;55;23;0;0
Montenegro;20240301;1;1;0;0;0;0;3;0;0
Montevideo;20240302;1;0;1;1;1;60;4;0;0
Montijo;20240302;1;1;1;1;1;0;3;0;0
Mossoro;20240229;1;1;0;0;0;9;5;0;0
Mossoro;20240302;1;1;1;1;1;67;5;0;0
Natal;20240229;1;1;1;1;1;16;5;0;0
Natal;20240301;1;1;1;1;1;14;7;0;0
Natal;20240302;1;1;1;1;1;71;10;0;0
Natal;20240303;1;0;1;1;1;80;11;0;0
Navegantes;20240229;1;1;1;1;1;47;8;0;0
Niteroi;20240227;1;0;1;1;1;121;12;0;0
Nova Friburgo;20240227;1;1;1;1;1;32;8;0;0
Nova Friburgo;20240229;1;1;1;1;1;38;34;0;0
Nova Iguacu;20240301;1;1;3;1;3;979;238;0;0
Novo Gama;20240228;1;1;1;1;1;15;4;0;0
Novo Gama;20240229;1;0;0;0;0;0;1;0;0
Onna;20240301;1;1;1;1;1;392;15;0;0
Onna;20240302;1;0;1;0.5;1;102;17;0;0
Osasco;20240229;1;1;1;1;1;9;4;0;0
Osasco;20240302;1;1;1;1;1;22;4;0;0
Palmas;20240301;1;1;1;1;1;13;4;0;0
Paracambi;20240229;1;1;0;0;0;5;5;0;0
Paracambi;20240302;1;1;1;1;1;7;4;0;0
Paraiso do Tocantins;20240302;1;1;0;0;0;9;5;0;0
Paranavai;20240301;1;1;1;1;1;123;11;0;0
Parnamirim;20240302;1;0;1;1;1;171;13;0;0
Parnamirim;20240303;1;0;1;1;1;100;3;0;0
Passo Fundo;20240227;1;1;1;1;1;50;5;0;0
Passos;20240228;1;1;0;0;0;9;5;0;0
Pato Branco;20240303;1;1;1;1;1;32;4;0;0
Patos de Minas;20240302;1;1;1;1;1;206;28;0;0
Perth;20240301;1;1;1;1;1;503;78;0;0
Perth;20240302;1;0;1;1;1;79;4;0;0
Peruibe;20240301;1;1;0;0;0;8;5;0;0
Pesaro;20240302;1;1;1;1;1;16;5;0;0
Petropolis;20240226;1;1;0;0;0;1;6;0;0
Petropolis;20240301;1;0;1;0.5;1;179;16;0;0
Piracicaba;20240301;1;1;1;1;1;47;12;0;0
Poa;20240229;1;1;1;1;1;37;6;0;0
Poa;20240303;1;1;0;0;0;1;5;0;0
Pocos de Caldas;20240227;1;1;1;1;1;49;5;0;0
Pombal;20240228;1;0;1;1;1;142;27;0;0
Pombal;20240229;1;0;1;1;1;135;15;0;0
Ponta Grossa;20240228;1;1;1;1;1;121;8;0;0
Porto Alegre;20240226;1;0;1;1;1;3;6;0;0
Porto Alegre;20240228;1;1;0;0;0;7;4;0;0
Porto Alegre;20240229;1;1;0;0;0;9;5;0;0
Porto Alegre;20240302;1;1;0;0;0;1;4;0;0
Porto Seguro;20240229;1;1;0;0;0;0;3;0;0
Recife;20240228;1;1;1;1;1;109;20;0;0
Recife;20240229;1;1;1;1;1;13;5;0;0
Redencao;20240228;1;1;0;0;0;2;5;0;0
Regente Feijo;20240229;1;1;1;1;1;18;5;0;0
Ribeirao Preto;20240227;1;1;1;1;1;63;8;0;0
Ribeirao Preto;20240229;1;1;0;0;0;3;5;0;0
Rio Bonito;20240227;1;0;1;0.5;1;37;17;0;0
Rio Bonito;20240303;1;0;1;1;1;73;29;0;0
Rio Branco;20240301;1;1;1;1;1;11;5;0;0
Rio Claro;20240303;1;1;1;1;1;45;5;0;0
Rio das Ostras;20240226;1;0;1;1;1;1360;198;0;0
Rio das Ostras;20240227;1;0;2;1;2;1557;190;0;0
Rio das Ostras;20240301;1;0;1;1;1;94;14;0;0
Rio das Ostras;20240302;1;1;1;0.5;1;12;7;0;0
Rio das Ostras;20240303;1;1;1;1;1;80;5;0;0
Salvador;20240227;1;0;1;0.5;1;326;95;0;0
San Francisco;20240301;1;0;0;0;0;0;2;0;0
San Jose;20240301;1;1;0;0;0;0;3;0;0
Santo Andre;20240226;1;1;0;0;0;5;4;0;0
Santo Andre;20240301;1;1;1;1;1;24;4;0;0
Santo Andre;20240302;1;0;1;1;1;28;8;0;0
Santos;20240228;1;1;1;1;1;25;4;0;0
Santos;20240302;1;1;2;1;2;362;32;0;0
Sao Bernardo do Campo;20240229;1;0;1;1;1;32;4;0;0
Sao Caetano do Sul;20240228;1;1;1;1;1;49;8;0;0
Sao Carlos;20240228;1;1;1;1;1;202;16;0;0
Sao Goncalo;20240301;1;1;1;1;1;13;9;0;0
Sao Joao de Meriti;20240303;1;0;1;1;1;71;12;0;0
Sao Joao del Rei;20240229;1;1;1;1;1;22;5;0;0
Sao Jose de Ribamar;20240301;1;1;1;1;1;51;4;0;0
Sao Jose do Rio Preto;20240303;1;1;1;1;1;136;11;0;0
Sao Jose dos Campos;20240226;1;1;0;0;0;2;5;0;0
Sao Jose dos Campos;20240229;1;1;1;1;1;21;5;0;0
Sao Jose dos Campos;20240301;1;1;2;1;2;186;42;0;0
Sao Jose dos Pinhais;20240226;1;0;1;1;1;0;2;0;0
Sao Lourenco;20240302;1;0;1;1;1;155;21;0;0
Sao Luis;20240229;1;1;1;1;1;22;6;0;0
Sao Paulo;20240302;1;1;1;1;1;156;5;0;0
Sapucaia;20240226;1;1;0;0;0;6;4;0;0
Sapucaia;20240227;1;1;1;1;1;16;5;0;0
Sapucaia do Sul;20240229;1;1;1;1;1;23;8;0;0
Saquarema;20240229;1;1;0;0;0;4;5;0;0
Saravena;20240229;1;1;1;1;1;13;5;0;0
Serra;20240226;1;0;0;0;0;5;4;0;0
Serra;20240228;1;1;1;1;1;32;6;0;0
Serra;20240229;1;0;2;1;2;187;39;0;0
Serra;20240301;1;0;2;1;2;156;82;0;0
Serra;20240302;1;0;1;1;1;59;16;0;0
Serra;20240303;1;1;1;1;1;439;14;0;0
Sertaozinho;20240226;1;1;1;1;1;104;14;0;0
Sorocaba;20240301;1;1;1;1;1;11;5;0;0
Suzano;20240303;1;1;1;1;1;17;5;0;0
Teresina;20240302;1;1;1;1;1;45;9;0;0
Tres Coracoes;20240301;1;1;1;1;1;43;4;0;0
Tubarao;20240301;1;1;0;0;0;3;5;0;0
Tubarao;20240302;1;1;1;1;1;28;5;0;0
Tubarao;20240303;1;0;1;1;1;106;10;0;0
Tupa;20240229;1;1;1;1;1;10;5;0;0
Turvo;20240229;1;1;0;0;0;0;3;0;0
Uberlandia;20240227;1;1;1;1;1;70;20;0;0
Uberlandia;20240301;1;1;0;0;0;0;3;0;0
Varginha;20240303;1;0;3;1;3;2433;403;0;0
Varzea Paulista;20240301;1;1;0;0;0;6;5;0;0
Vicosa;20240229;1;1;1;1;1;56;10;0;0
Vila Velha;20240301;1;0;1;1;1;177;12;0;0
Vila Velha;20240302;1;1;0;0;0;7;5;0;0
Vila Velha;20240303;1;1;1;1;1;88;5;0;0
Vitoria;20240227;1;0;1;1;1;199;127;0;0
Vitoria;20240228;1;1;1;0.3333333333333333;1;18;9;0;0
Vitoria;20240229;1;1;0;0;0;0;6;0;0
Vitoria;20240301;1;1;1;1;1;31;5;0;0
Vitoria;20240303;1;1;1;1;1;837;103;0;0
Vitoria da Conquista;20240303;1;0;1;1;1;90;10;0;0
Volta Redonda;20240228;1;1;1;1;1;74;12;0;0
Waterloo;20240229;1;1;1;1;1;29;11;0;0
Xangri-la;20240228;1;0;1;1;1;7;1;0;0
Xangri-la;20240302;1;1;0;0;0;4;5;0;0
Araraquara;20240303;0;0;0;0;0;0;3;0;0
Belford Roxo;20240227;0;0;0;0;0;0;2;0;0
Curitiba;20240227;0;0;0;0;0;0;2;0;0
Goiania;20240301;0;0;0;0;0;0;3;0;0
Jose Bonifacio;20240303;0;0;0;0;0;0;2;0;0
Lisbon;20240229;0;0;0;0;0;0;2;0;0
Onna;20240303;0;0;0;0;0;0;2;0;0
Porto Alegre;20240227;0;0;0;0;0;0;2;0;0
Teresina;20240303;0;0;0;0;0;0;2;0;0
Teresopolis;20240301;0;0;0;0;0;0;3;0;0
Visconde do Rio Branco;20240227;0;0;0;0;0;0;3;0;0
